gene_name,efficacy,module_suppression,z_induction_matched,z_expression_matched_recovery_control,z_effector_positive_control,in_naive_top100,is_il2_axis
EDC3,-0.21081841073464602,0.08891476276848051,1.520137754695773,1.5820583212365147,-5.915477179954838,False,False
EDC4,0.2433883010480713,-0.30210034052530926,-2.4012443466537183,-3.605641612430042,6.448400575901618,False,False
EDEM1,-0.08920480305096135,-0.18195668276813295,-2.693439514006389,-2.5279341467637906,-3.3553218889734016,False,False
EDEM2,-0.09778528542301501,0.06275749038387504,0.6556100051052605,0.8851882795090263,-3.1551742213544185,False,False
EDEM3,0.24709659504151205,-0.19302215866951478,-3.57409308268996,-3.574893513687074,6.999089539745808,False,False
EDF1,0.14504710529581644,0.0013556710651351346,0.14812243065718722,0.02228954608508374,4.64137190405409,False,False
EEA1,0.18656152411131188,0.08870160869426197,0.5747908615130348,1.3375638615364545,4.085199348169027,False,False
EED,0.38267740717856213,0.3708418417308066,4.319253064469262,6.476876955581187,9.922544020080197,False,False
EEF1AKMT1,0.09340088025783189,-0.15924364804393715,-2.341856492083583,-3.0431047367424005,1.9894051098614478,False,False
EEF1AKMT2,0.08265452859632205,0.07938183223207791,0.510421847583124,1.0162235236722188,1.7010872549875733,False,False
EEF1E1,0.04412812629016116,0.10481986072328356,1.086568744542335,1.5786426397945772,1.8458391640325378,False,False
EEF1G,0.38772920495830476,-0.2247553053829405,-1.8416728757206917,-1.6711189759751746,3.139271001988836,False,False
EEF2K,0.17299567308509722,0.26519327445162666,2.552948777966686,4.0424761328624275,3.898529406919989,False,False
EEFSEC,0.36343653687799815,0.34575620624754166,1.8439204085710366,2.4498753395900676,6.213310451702276,False,False
EFCAB14,-0.06066250964067876,-0.28327251474062604,-3.1393104037269146,-3.4199807926883805,-2.414412652219982,False,False
EFHD2,0.6638463347044308,0.41861823366747963,1.7715786859692513,3.033224670366965,7.70808930334252,False,False
EFNB1,0.02884751457349921,-0.10684152692556381,-1.2528300777750263,-1.0795687575225705,1.089743623813371,False,False
EFR3A,0.6861751526594162,1.1412580923901663,4.236152785490494,6.435956388395958,6.914760934520509,False,False
EGLN1,0.3807258291344624,0.3437091157668167,2.882157223896209,6.148753851224669,8.667326507026141,False,False
EGLN2,0.043907202751142904,-0.3413812509841389,-2.5333433158135352,-3.92776801000758,1.2180941112078247,False,False
EGLN3,0.240119839025283,0.35516386644707787,3.750579669408606,4.3958345110310235,6.3371724044468065,False,False
EGR1,0.02783755143173039,0.22185610669354597,2.5663966923786132,3.2733184126925767,0.5879147049856255,False,False
EGR2,-0.023522733332356438,-0.09037980168230003,-1.2739361135900904,-1.3253198576170406,-0.8006944977127832,False,False
EGR3,0.48580259807931725,0.1375937516697579,1.0311033270108594,1.9516314616394899,9.709203550178055,False,False
EHBP1,0.3101816536363913,0.37886521385775673,2.263567263395215,3.6941824974543485,5.948582494768041,False,False
EHD1,-0.07390872300311457,0.01867186314322882,0.0010304668087954105,-0.025559691694326033,-2.856324924387459,False,False
EHD3,0.21098696286207996,-0.10047316349421938,-1.6584277183673715,-1.731030975152676,5.966366530410524,False,False
EHD4,0.14624947245465592,0.4013216069692539,3.8424034951487154,4.764928112668999,4.19254032035186,False,False
EHMT2,0.3939713332802057,-0.006264494111140569,-0.5427642706283485,-0.061062302260890364,5.747319965914413,False,False
EI24,0.52617252105847,0.1776563785970211,0.6099906578393286,1.0105193943485529,8.216050336329122,False,False
EID1,0.048261500778608024,-0.43278182049592334,-4.520816096343389,-5.799516160196094,0.9828758433197089,False,False
EID2,0.342162782617379,0.4929659047888385,4.215352147142685,6.47647627246213,7.112757709516967,False,False
EIF1,0.3544654957950115,0.02633431346880065,-0.8239316857982493,0.09649095298905339,5.119210276101321,False,False
EIF1AD,0.06404684233712032,-0.45469463161296314,-3.3299713101769184,-3.830313643595608,1.048059463083189,False,False
EIF1AY,-0.05884864302788628,-0.25655256604982746,-3.0088027760060028,-3.5233463293012344,-1.5593331449065586,False,False
EIF2AK1,-0.08390283791231923,-0.16581680584284994,-2.502912732002824,-2.0010927799075726,-2.935455608429202,False,False
EIF2AK2,0.0821947349832044,0.1748688386546241,2.2776522686311944,2.9977286764625046,1.8726281195711971,False,False
EIF2AK3,0.28665040987107204,0.10987668179182543,0.782149262530503,1.637756989825739,6.6617965041166265,False,False
EIF2AK4,-0.15948898281203583,-0.29277680358952946,-2.2466791693665225,-3.565861952629469,-2.8969112609625083,False,False
EIF2D,0.3394225749652833,0.3485891554090712,3.1881475752585637,3.958247941709318,8.469379041571992,False,False
EIF3H,0.933280270844989,0.810337675942315,3.9189218058280244,5.59210105774622,12.783178435997927,True,False
EIF3J,0.8013012821320444,0.4063241316212548,1.3994544891901193,1.3666040260928185,7.46987929899037,True,False
EIF3L,-0.014990136129199527,-0.005627003187934558,0.5451120709998842,0.012678518027997576,1.4450468145359088,False,False
EIF4A1,0.25408984208479524,0.05885170358750555,-0.0014934917934683702,-0.12714740917133216,2.3941513522454856,False,False
EIF4B,0.15434787038248032,0.3857325632125139,3.1165114637724063,4.311716553600896,2.6243870815704162,False,False
EIF4E2,0.3684709392837249,-0.18791255437665516,-2.0311610711964794,-2.0390686219303946,9.007662245181095,False,False
EIF4E3,0.16289556634728797,0.26947308693908983,2.435847364320422,3.369671604590657,3.0658042791282196,False,False
EIF4EBP1,0.3384670094237663,0.4939863851500882,4.923357512877493,7.1105254678076655,9.201736038077078,False,False
EIF4EBP2,0.10269536856503692,-0.07121062639635056,-1.8721932077656676,-1.6851826757717117,1.85602358961588,False,False
EIF4ENIF1,0.4526379074450233,0.25735369986957973,1.840601825204938,2.249267082614162,8.064775585613226,False,False
EIF4G2,0.7853456982411444,0.7803995692067676,3.6414840927853764,5.5427008264036814,8.501848154606277,True,False
EIF4G3,0.2894955230804044,-0.0018334670199288263,0.35264682373267614,-0.04785939848492583,9.07801374347779,False,False
EIF4H,0.3143778271623887,0.09917466673586103,0.5275599793993426,0.7437362956022618,7.437474905061959,False,False
EIF5,-0.022156814578920603,-0.28792454757624203,-3.17986441506129,-4.065374327430869,-0.964095910494797,False,False
EIF5A2,0.40858103084610775,0.4195549521181319,4.8536945545732175,7.761574699734852,10.98615930063986,False,False
ELAVL1,-0.5425244302023202,-0.2361621738721927,-2.7215394444375645,-3.6214724354836174,-9.776367599212666,False,False
ELF4,0.09277004130854039,0.41176154711542445,3.449166676220944,4.436646426994879,1.9902569299117259,False,False
ELK1,-0.06916668620397104,0.024771321564912796,-0.3376306748408516,0.7096408525524972,-2.6892897135371068,False,False
ELK3,0.04684467641800438,0.1758976967798339,1.851324998068629,2.4997369702619547,1.8827054308404307,False,False
ELK4,0.18563695365082822,0.028665739215082593,0.7221908218559704,0.861328604411466,7.123849066394707,False,False
ELL2,0.2912098103406606,0.22778026563011938,3.4655408924575366,4.858238998565909,9.91938510674335,False,False
ELMOD2,0.15423265117533447,0.0010034553706645966,-0.23283053161992898,0.08498950279105613,4.554017190962646,False,False
ELOA,0.17736119811888784,0.18836888960666126,1.2339392899904211,2.2605582779625086,3.4801549149858784,False,False
ELOB,0.031194390496239066,-0.40375711561905014,-1.2433734901071012,-2.404607017990252,1.569926444654044,False,False
ELOC,0.07984825759194791,-0.17449945232106578,-1.3687861544927544,-2.1291449541451066,2.4004293461744615,False,False
ELOVL1,0.021986244794788945,0.34742536633792853,4.136090801548451,4.586394935197492,0.5604457689167716,False,False
ELOVL5,-0.012961037806235254,-0.05245689613123735,-0.48243695608574594,-0.862069889310821,0.5914329522964216,False,False
ELOVL6,0.22268577107752208,-0.06933319747137527,-1.127931204354124,-0.9254352047769608,5.716467933581563,False,False
ELP1,0.15679425757844,0.7245329200393624,4.110084803570003,4.644164269083056,1.1869115432887678,False,False
ELP3,-0.16849839458882343,-0.36873407827483284,-3.2834118453028105,-4.349692645313967,-3.025094213500542,False,False
ELP4,-0.31334300196613185,0.6068526522980796,3.962789887632472,4.228157995264779,-5.19326725320367,False,False
ELP5,0.15072697287541814,0.001591203941239251,-0.1813449675293437,0.0251163637144591,2.8683154602925485,False,False
ELP6,-0.14180416779709049,0.09258714939157169,0.8585336476698279,1.3418903455243725,-3.506026248648111,False,False
EMB,0.4574694928014651,0.5572530225747161,5.951473834962711,7.874506107408561,9.883658834518435,False,False
EMC10,0.29208693373948336,0.17334145079884264,1.5604392157138756,2.358626724001509,6.1646717498483525,False,False
EMC2,-0.2239461790304631,0.024941745731565688,-0.006272626496614906,-0.2137604874632234,-3.1528252074575183,False,False
EMC3,0.022145503458887106,-0.3936604651518994,-2.520509846780189,-3.4454222695477186,0.8331223882272527,False,False
EMC4,-0.40865073539316654,-0.2700234030683835,-1.6479804595188001,-2.6905225287127292,-6.852899113237437,False,False
EMD,0.08554961063782685,-0.1424830121298631,-2.814474603043929,-3.036022762093815,1.4690208492407941,False,False
EME1,0.18660525018640328,0.8026088070538309,5.126362791619216,7.290862331082161,4.052995692316705,False,False
EMILIN2,0.41177179067744873,0.012598805918565227,-0.22042207599964075,0.058596909002878984,8.73601609988684,False,False
EML2,0.5225273462710902,-0.27731310783161056,-3.1537552431633427,-2.295988855806223,10.247257668506993,False,False
EML4,0.26700427535251947,0.044576619234349996,0.08168907535386301,0.46571998725212344,5.32523830674106,False,False
EML5,0.07254326529800892,-0.15293464147382313,-2.662195908607376,-3.086503172684561,1.405385899608868,False,False
EMP1,0.31842577341012657,-0.014694667110840479,-0.4652998300431166,-0.3732470396453684,9.497671746760771,False,False
EMP3,0.10376473246651585,-0.20627949511011442,-2.5241574208552437,-2.736173816636939,2.206278634946181,False,False
ENDOD1,0.40943096797582257,0.39327502540416187,4.391154040404468,5.866477006749901,9.706685169102176,False,False
ENDOG,-0.06056839564189431,0.09806558738152187,1.6104070358131661,1.878321663416468,-0.6902704456058032,False,False
ENDOV,0.026139953639358282,0.2084594786994987,2.842865099224133,4.184024628862441,-0.01647174295142967,False,False
ENG,0.35449276625877246,-0.10427044456203778,-1.9757599868755347,-2.0237718078598044,12.932938562937759,False,False
ENGASE,0.2761059161348385,0.10219516563746664,0.5271467309385487,1.4298844023297432,7.976538532802331,False,False
ENO1,0.9983435398899019,0.11371784077750312,0.14432128179838186,0.7400099605974396,10.079147832561457,True,False
ENO2,0.04256591270677745,0.09145253151655197,1.4507856492897953,1.4439231023245642,1.100794090489488,False,False
ENOPH1,0.16083350335247815,0.3245795601978898,3.9959213169348438,5.9099296003046735,4.473340465497344,False,False
ENOSF1,0.06972358882194385,0.29072413593530655,3.746026594493139,5.271124055399106,2.494134641090778,False,False
ENOX2,0.03683334570087027,-0.1440463424142864,-1.5485432262352485,-1.8957928070006438,1.0307132355658546,False,False
ENPP4,0.043344925477867946,0.03700803706629409,0.6910670796146064,0.37019494677250836,1.4896388809251608,False,False
ENSA,-0.1739973884250503,0.14618233839670816,1.1227619252015655,1.519725690947652,-5.614819049991752,False,False
ENTPD1,0.40844750610995106,0.14466319357355437,1.4228157591936539,2.9369467102730797,9.680614412621605,False,False
ENTPD4,0.22014133368429611,-0.1534929166858395,-3.008407472758618,-3.1130633720260876,6.583877548078689,False,False
ENTPD5,0.19697430972701113,0.2088214379683551,3.0112943708445306,4.174251485686713,7.165517596070493,False,False
ENTPD7,0.2645073963794857,0.36345572024583817,5.468236866668242,6.1064049089634675,6.928736909300141,False,False
ENTR1,0.06177353439852595,0.2282057942615615,1.2096819452813403,1.5712076156590689,0.7890772337756435,False,False
EOGT,0.29698647130544487,0.13771283874909082,1.060979501619402,2.2028451499755697,6.685792027867881,False,False
EP300,0.31725208235184255,0.16394343309932286,1.4784577834222794,2.4968318764701096,7.959520765260971,False,False
EPAS1,0.10196800436960984,0.15836831058065096,1.4023562675344454,2.1933477126050946,1.6767011044474511,False,False
EPB41,0.19452040195756126,-0.1593323035372628,-2.129562638647987,-3.1632979216497157,5.560372240493288,False,False
EPB41L2,0.5391755472373916,0.3568371799257066,4.1206715393424265,4.441071977899414,13.453501739647976,False,False
EPC1,-0.18175284368771827,-0.01745361669196023,0.09664568613187519,-0.43210356100798997,-3.3617286344941073,False,False
EPC2,-0.16488236235454679,0.39387947279546,4.12405946908678,4.629578045136912,-3.5788424563602277,False,False
EPG5,-0.08097153838025406,0.10967087124784787,0.8271352129859733,0.9467911300812111,-1.5827292861743176,False,False
EPHB6,-0.04044322919799015,-0.30762647185474634,-4.48063369491974,-5.967246719134625,-1.01226116340984,False,False
EPHX2,-0.12277402455219999,0.213911020093494,2.9839438513769383,3.4131122672508027,-3.5170080763115124,False,False
EPN1,0.19338303837866988,0.15613223674396673,1.6814648517469086,1.8197108737439571,5.464515172935247,False,False
EPOP,0.008951974363299087,0.0744528795282046,0.3506967257508795,0.7192256530912229,-1.0961868224085456,False,False
EPS15,0.0924023954430595,-0.05663489881489012,-0.5632490700817865,-1.2774328455421973,3.71905912624624,False,False
EPS15L1,0.13000153074972332,0.4541651439956493,3.7773490626108,4.14563822165257,2.6282156872669638,False,False
EPSTI1,-0.09948492201510817,-0.2841890479127566,-3.621738358404596,-6.104053282993303,-3.4981729826983643,False,False
ERAL1,0.24652414408046752,0.187665911598338,1.4104867537020487,2.248456471420892,5.917810662650541,False,False
ERAP1,0.19064989718026482,0.2188720991834998,1.584553240350909,3.934083651334928,5.085057991276046,False,False
ERAP2,0.11712781686219387,0.2507806395490964,2.955736104217269,3.5232449423925583,2.3141690604795397,False,False
ERBIN,0.03945274866418913,-0.1374548712434868,-2.23139676604213,-1.7743021124253289,0.325238203490468,False,False
ERC1,0.08888199088232795,-0.09984536841511726,-1.2447533355184812,-1.3933360572946607,1.7241485487422967,False,False
ERCC1,0.38215365844371263,0.25096089268724125,2.612573469011697,3.1956488543684682,8.24233665699742,False,False
ERCC4,0.2655876557728334,0.28581349324021077,1.9389065057207266,2.2462860307601695,3.7006481707697367,False,False
ERCC5,0.08852059853961691,0.1545327463083797,1.0044855158019073,1.9894523379972953,1.423836212519479,False,False
ERCC6L,0.49045309794018976,0.3332016041709317,2.5500629482613246,3.2973517523944738,8.322636800972878,False,False
ERF,0.44695382384816185,-0.46061963381038773,-4.058194955499963,-5.247451332868152,9.352039668709788,False,False
ERGIC1,0.2939057677021992,0.5416181373099486,5.0288386846702595,5.813154855495125,6.301450752612222,False,False
ERGIC2,-0.07628847623709589,-0.25626179037822616,-2.75225367548204,-3.8282986743289262,-2.0543195408610475,False,False
ERGIC3,0.21680924791144207,0.04939585427443186,0.5475255325188112,0.6733414306626399,5.3697097828576,False,False
ERI1,0.14702588645741343,0.4339083983407666,2.204063201366802,3.3322714646384917,1.1707925410844806,False,False
ERI3,0.14523239721893333,-0.25074914483250016,-4.155960854196647,-5.0911202135044435,3.3909878255927026,False,False
ERICH1,0.35282513429410756,0.01314075787862142,-0.7086690778261008,-0.09849039654990745,7.936888279783605,False,False
ERLIN1,0.4216618774808012,0.03763541475766235,-0.3376651379894616,0.01657168401976654,10.450579170819681,False,False
ERMP1,0.3054868991021067,0.16095680784848002,0.893943261854233,1.4081362047272532,7.161769069554404,False,False
ERO1A,0.005109901423566043,0.1803460063205825,1.6232832945465898,1.9664016771300596,-0.7463281859254106,False,False
ERO1B,0.29884876793857984,0.1587450069685777,2.3959969318909415,3.461273728189823,8.734647137598282,False,False
ESCO1,-0.0043204332469031215,-0.25038441829383373,-2.148485484910197,-3.6202055106112887,-0.028787946106583827,False,False
