gene_name,eff_mean_lfc,eff_mean_z,n_module_down,tol_mean_lfc,tol_mean_z,n_tolerance_down,stim_de_genes,n_cells_target,rest_de_genes,rest_qc_class,rest_qc_fail_reason,selectivity,efficacy,tolerance_loss,efficacy_lfc,tolerance_loss_lfc,rest_cells,rest_cells_ratio,log2_stim_over_rest_cells,viability_tier,is_iei,is_core_essential,fail_direction,fail_evidence,fail_tolerance,fail_homeostasis,homeostasis_verdict,safe,reject_reason,window_score,window_rank
HILPDA,0.17218347020160882,0.48473320891463406,0,-0.16515923511333527,-0.1874986478904126,0,1,555.0,1.0,rest_qc_pass,-,0.0,-0.48473320891463406,0.1874986478904126,-0.17218347020160882,0.16515923511333527,700.0,1.289134438305709,-0.33486715059486055,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4259432074070313,5825
ELP3,0.16849839405631495,0.6956972686269813,1,0.36873408445668726,1.0216981869922677,0,188,347.0,666.0,rest_qc_pass,-,-1.2610430308559808,-0.6956972686269813,-1.0216981869922677,-0.16849839405631495,-0.36873408445668726,427.0,0.7863720073664825,-0.29930040704222943,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4261791877158936,5826
MAGED1,-0.2274277007143722,-0.04448490092335319,0,-0.32330779882666594,-0.6589126509498006,0,2,678.0,0.0,rest_qc_fail,ontarget_ns,1.0986122886681098,0.04448490092335319,0.6589126509498006,0.2274277007143722,0.32330779882666594,735.0,1.3535911602209945,-0.11645897658738293,non-depleting,False,False,False,True,False,True,indeterminate,False,evidence,-1.4282495123684704,5827
MAGT1,0.030362482768653873,0.1795291269540362,0,-0.3118229827926816,-0.46001675172767165,0,6,390.0,2.0,rest_qc_fail,neighboring_kd,0.8472978603872034,-0.1795291269540362,0.46001675172767165,-0.030362482768653873,0.3118229827926816,449.0,0.8268876611418048,-0.20324132099153625,non-depleting,True,False,True,True,False,True,indeterminate,False,evidence,-1.4290498810636436,5828
ZNF48,0.24688099720312118,0.6976413971005294,0,0.46554059224182154,0.8682218729681613,0,9,242.0,2.0,rest_qc_fail,ontarget_ns,1.2039728043259361,-0.6976413971005294,-0.8682218729681613,-0.24688099720312118,-0.46554059224182154,222.0,0.4088397790055249,0.1244473709244885,depleting-at-rest,False,False,True,True,False,True,indeterminate,False,evidence,-1.4309034639768135,5829
TCF3,0.32108949039182066,0.6979473599360547,0,0.238433117787626,0.37807845259357026,0,3,399.0,1.0,rest_qc_pass,-,0.6931471805599453,-0.6979473599360547,-0.37807845259357026,-0.32108949039182066,-0.238433117787626,536.0,0.9871086556169429,-0.4258442542354266,non-depleting,True,False,True,True,False,True,fail,False,evidence,-1.4316469606028146,5830
NUP210,0.009009605169220156,0.10644888754436782,0,-0.6580880326200645,-0.5259884330459172,0,1,90.0,2.0,rest_qc_pass,-,-0.4054651081081645,-0.10644888754436782,0.5259884330459172,-0.009009605169220156,0.6580880326200645,119.0,0.21915285451197053,-0.4029646669782688,depleting-at-rest,False,False,True,True,False,True,fail,False,evidence,-1.4317559881843325,5831
HDHD3,0.027844328366180233,0.06303717440601886,0,-0.3373945142972354,-0.5654464021121794,0,33,754.0,70.0,rest_qc_pass,-,-0.7363193524251539,-0.06303717440601886,0.5654464021121794,-0.027844328366180233,0.3373945142972354,896.0,1.6500920810313076,-0.2489342087889399,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4340984698120813,5832
PGP,-0.18336164975430988,-0.5418597636970001,1,-0.4832244319226419,-1.103713601691473,1,490,647.0,1.0,rest_qc_pass,-,5.503296947234575,0.5418597636970001,1.103713601691473,0.18336164975430988,0.4832244319226419,522.0,0.9613259668508287,0.30971590542262306,non-depleting,False,False,False,True,False,False,pass,False,evidence,-1.4352053280966084,5833
MYNN,-0.09458608958597908,0.12358459427537785,0,-0.4427722402828727,-0.5126622020985414,0,3,424.0,21.0,rest_qc_pass,-,-1.7047480922384255,-0.12358459427537785,0.5126622020985414,0.09458608958597908,0.4427722402828727,479.0,0.8821362799263351,-0.175961391172981,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4369771424226472,5834
ITGA2,-0.13684783109971466,0.07428798677886103,0,-0.2537584099788985,-0.5565045743539788,0,3,974.0,3.0,rest_qc_pass,-,0.0,-0.07428798677886103,0.5565045743539788,0.13684783109971466,0.2537584099788985,1242.0,2.287292817679558,-0.3506714961381392,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4370012489385482,5835
SERBP1,-0.3062504599740562,-0.5344627597862407,0,-0.49347234204937934,-1.0979063199185768,0,4,135.0,5.0,rest_qc_pass,-,-0.18232155679395468,0.5344627597862407,1.0979063199185768,0.3062504599740562,0.49347234204937934,92.0,0.1694290976058932,0.5532536409938181,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,-1.4373096060438686,5836
CACUL1,0.28453671070908326,0.7004549175690338,0,0.09230929254914576,0.2296672923210513,0,2,800.0,1.0,rest_qc_pass,-,0.4054651081081645,-0.7004549175690338,-0.2296672923210513,-0.28453671070908326,-0.09230929254914576,952.0,1.7532228360957642,-0.2509615735332188,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4377403824931656,5837
THEMIS,0.030282914288683405,0.4930682394117065,0,-0.2988095987371929,-0.1851268354714081,0,3,463.0,3.0,rest_qc_pass,-,0.0,-0.4930682394117065,0.1851268354714081,-0.030282914288683405,0.2988095987371929,438.0,0.8066298342541437,0.08008132365906308,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.439715639681506,5838
ZSCAN21,-0.11040474193790589,-0.0566199754638146,0,-0.21188159724075736,-0.6739981630458869,0,6,495.0,3.0,rest_qc_pass,-,0.5596157879354227,0.0566199754638146,0.6739981630458869,0.11040474193790589,0.21188159724075736,420.0,0.7734806629834254,0.23703919730084938,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4399879134964673,5839
CENPB,0.0403924157811244,0.0461026986335973,0,-0.21010764381012972,-0.5833644884743812,0,4,284.0,1.0,rest_qc_pass,-,0.916290731874155,-0.0461026986335973,0.5833644884743812,-0.0403924157811244,0.21010764381012972,258.0,0.47513812154696133,0.13851986408142788,depleting-at-rest,False,False,True,True,False,True,fail,False,evidence,-1.4419153051619442,5840
TNIK,-0.1639863301698978,-0.23321942713437468,0,-0.26059533891248227,-0.831843177020078,0,3,1059.0,4.0,rest_qc_pass,-,-0.2231435513142097,0.23321942713437468,0.831843177020078,0.1639863301698978,0.26059533891248227,1082.0,1.992633517495396,-0.030997909834478855,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4422188610161057,5841
LIN7C,-0.17902400521272846,-0.05096183273851765,1,-0.32762589519271046,-0.6697936882882706,1,23,813.0,4.0,rest_qc_pass,-,1.5686159179138455,0.05096183273851765,0.6697936882882706,0.17902400521272846,0.32762589519271046,826.0,1.5211786372007365,-0.022886429344417702,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4422469999679977,5842
LSM10,-0.21112079316936194,-0.1957150280590103,0,-0.6900427193854068,-0.7993377993981305,0,62,60.0,113.0,rest_qc_fail,ontarget_ns,-0.5930637220029631,0.1957150280590103,0.7993377993981305,0.21112079316936194,0.6900427193854068,70.0,0.1289134438305709,-0.22239242133644802,depleting-at-rest,False,False,False,True,False,True,indeterminate,False,evidence,-1.4445220764253321,5843
PLOD3,0.11669385325889868,0.0253334142575095,0,-0.29110894622410355,-0.6029213476908448,0,13,99.0,89.0,rest_qc_fail,ontarget_ns,-1.8607523407150066,-0.0253334142575095,0.6029213476908448,-0.11669385325889868,0.29110894622410355,53.0,0.09760589318600368,0.9014361655164105,depleting-at-rest,False,False,True,True,False,True,indeterminate,False,evidence,-1.4448920396512994,5844
PPIA,-0.2643097128722188,-0.26749566802208835,0,-0.20447413396136607,-0.8634674235577017,0,1,497.0,1.0,rest_qc_pass,-,0.0,0.26749566802208835,0.8634674235577017,0.2643097128722188,0.20447413396136607,506.0,0.9318600368324125,-0.025891533132023973,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4453521169001595,5845
TMEM219,-0.2327002265902152,-0.3316978415201466,0,-0.41703193911888436,-0.9209114409536746,0,2,304.0,1.0,rest_qc_pass,-,0.4054651081081645,0.3316978415201466,0.9209114409536746,0.2327002265902152,0.41703193911888436,269.0,0.4953959484346225,0.17646515088696146,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,-1.4463270358823686,5846
SIAH2,0.13706616872865363,0.704450078458381,0,0.4687674234965823,1.174368242795379,0,69,512.0,22.0,rest_qc_pass,-,1.1130010261202097,-0.704450078458381,-1.174368242795379,-0.13706616872865363,-0.4687674234965823,595.0,1.0957642725598526,-0.21674585819530579,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4474487140180121,5847
ZNF783,-0.08039243507835102,-0.2561757809368062,0,-0.4726676241025794,-0.8543774412496107,0,1,681.0,1.0,rest_qc_pass,-,0.0,0.2561757809368062,0.8543774412496107,0.08039243507835102,0.4726676241025794,637.0,1.1731123388581952,0.09636142575577081,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.448017860409233,5848
OXCT1,0.2560209018549371,0.7057786606173061,0,0.036772267618403146,0.2198228493374282,0,6,580.0,5.0,rest_qc_pass,-,0.15415067982725827,-0.7057786606173061,-0.2198228493374282,-0.2560209018549371,-0.036772267618403146,574.0,1.0570902394106814,0.015002163339246545,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4506771987809748,5849
PIAS4,-0.248327040479714,-0.2880045971974177,0,-0.3805085288198677,-0.885429819156597,0,1,342.0,1.0,rest_qc_pass,-,0.0,0.2880045971974177,0.885429819156597,0.248327040479714,0.3805085288198677,400.0,0.7366482504604052,-0.22600367488882686,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.455535564778376,5850
GGA1,-0.1684863524531326,-0.11198193869082838,0,-0.3866448340000599,-0.72904203312976,0,2,555.0,4.0,rest_qc_pass,-,-0.5108256237659905,0.11198193869082838,0.72904203312976,0.1684863524531326,0.3866448340000599,639.0,1.1767955801104972,-0.20332815970952614,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4558854271683512,5851
TOP6BL,-0.150976344937111,-0.13884152802485755,0,-0.38626480090756127,-0.7534419219080873,0,6,560.0,1.0,rest_qc_pass,-,1.252762968495368,0.13884152802485755,0.7534419219080873,0.150976344937111,0.38626480090756127,623.0,1.147329650092081,-0.15380533607903546,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4572980053701134,5852
NSL1,-0.5145722373707216,-0.517988040746467,0,-1.0510139037812918,-1.091049776277654,0,4,58.0,,rest_absent,absent,,0.517988040746467,1.091049776277654,0.5145722373707216,1.0510139037812918,,,,unknown,False,False,False,True,False,False,indeterminate,False,evidence,-1.4586054298501978,5853
TTC39C,-0.21856224309140532,-0.16830035132668544,0,-0.29520262307772227,-0.780567078824946,0,2,409.0,333.0,rest_qc_pass,-,-4.712528704308591,0.16830035132668544,0.780567078824946,0.21856224309140532,0.29520262307772227,260.0,0.47882136279926335,0.6535892199132943,depleting-at-rest,False,False,False,True,False,True,fail,False,evidence,-1.4598422192570784,5854
SETD5,-0.08284422197272585,-0.3036644871319926,0,-0.2782075618332606,-0.9014041936959608,0,10,622.0,4.0,rest_qc_pass,-,0.7884573603642704,0.3036644871319926,0.9014041936959608,0.08284422197272585,0.2782075618332606,514.0,0.9465930018416207,0.27514622093672436,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4611377397596002,5855
SLC35E4,0.014085922967624474,-0.13178672185527404,0,-0.5118863059132042,-0.7493118109713383,0,3,527.0,0.0,rest_qc_fail,ontarget_ns,1.3862943611198906,0.13178672185527404,0.7493118109713383,-0.014085922967624474,0.5118863059132042,471.0,0.8674033149171271,0.1620759020244314,non-depleting,False,False,False,True,False,True,indeterminate,False,evidence,-1.4631542431344093,5856
CAVIN3,0.2059812857379074,0.7119568836672714,0,0.20348927756459773,0.6078372966390924,0,11,880.0,9.0,rest_qc_fail,ontarget_ns,0.18232155679395445,-0.7119568836672714,-0.6078372966390924,-0.2059812857379074,-0.20348927756459773,1046.0,1.9263351749539595,-0.24930742272228182,non-depleting,False,False,True,True,False,True,indeterminate,False,evidence,-1.465690420842556,5857
RCOR3,0.23778954715068468,0.5958298151920963,0,-0.24221415463855175,-0.10354425112792469,0,16,320.0,325.0,rest_qc_pass,-,-2.9536840373104916,-0.5958298151920963,0.10354425112792469,-0.23778954715068468,0.24221415463855175,237.0,0.43646408839779005,0.4331848459891032,depleting-at-rest,False,False,True,True,False,True,fail,False,evidence,-1.4664731146084464,5858
TXNDC15,0.06942058203394495,0.563610997017603,0,0.0121946536242414,-0.13317572381831194,0,2,333.0,1.0,rest_qc_pass,-,0.4054651081081645,-0.563610997017603,0.13317572381831194,-0.06942058203394495,-0.0121946536242414,317.0,0.583793738489871,0.07103933693185477,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4691599408089766,5859
ORAI1,0.08990450876507997,0.2751182572814541,0,-0.22554599325419378,-0.3899695209572023,0,77,306.0,3.0,rest_qc_pass,-,2.970414465569701,-0.2751182572814541,0.3899695209572023,-0.08990450876507997,0.22554599325419378,446.0,0.8213627992633518,-0.543512057227653,non-depleting,True,False,True,True,False,False,pass,False,evidence,-1.4699028980010194,5860
TMEM256,-0.31293403044578766,-0.4775031389015898,0,-0.5772586378446672,-1.0600229398969445,0,4,541.0,6.0,rest_qc_pass,-,-0.33647223662121295,0.4775031389015898,1.0600229398969445,0.31293403044578766,0.5772586378446672,580.0,1.0681399631675874,-0.10042430618811916,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4721920116184783,5861
RNF14,-0.19974748153455768,-0.35037683129524344,0,-0.4470833022565309,-0.9476248318955504,0,7,915.0,11.0,rest_qc_pass,-,-0.4054651081081646,0.35037683129524344,0.9476248318955504,0.19974748153455768,0.4470833022565309,787.0,1.449355432780847,0.2174081076639185,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4739411822465858,5862
GNG8,-0.21029602094225341,-0.3712496223526608,0,-0.35037135478677317,-0.9664262666426026,0,1,737.0,0.0,rest_qc_fail,ontarget_ns,0.6931471805599453,0.3712496223526608,0.9664262666426026,0.21029602094225341,0.35037135478677317,766.0,1.4106813996316758,-0.05567977282988743,non-depleting,False,False,False,True,False,True,indeterminate,False,evidence,-1.4746019080767065,5863
SIRT5,-0.11941906801951575,-0.09081473845024783,0,-0.5782385558863562,-0.7170808283146913,0,1,679.0,3.0,rest_qc_pass,-,-0.6931471805599453,0.09081473845024783,0.7170808283146913,0.11941906801951575,0.5782385558863562,456.0,0.8397790055248618,0.57437775007999,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4746336558192281,5864
MKKS,-0.18422981806422117,-0.158196786115257,0,-0.3855390844479699,-0.7774580807758684,0,3,848.0,3.0,rest_qc_pass,-,0.0,0.158196786115257,0.7774580807758684,0.18422981806422117,0.3855390844479699,684.0,1.2596685082872927,0.31006793967730123,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4758975904749616,5865
TRAF7,-0.05196409291715058,-0.057157198868423686,0,-0.565873108193741,-0.6876199349030535,0,4,560.0,7.0,rest_qc_pass,-,-0.47000362924573547,0.057157198868423686,0.6876199349030535,0.05196409291715058,0.565873108193741,577.0,1.0626151012891345,-0.043144491700515986,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4759091280987926,5866
ERGIC1,-0.2939057678577017,-0.5265397723590608,0,-0.5416181329989942,-1.105290680162289,0,6,371.0,11.0,rest_qc_pass,-,-0.5389965007326871,0.5265397723590608,1.105290680162289,0.2939057678577017,0.5416181329989942,375.0,0.6906077348066298,-0.015471408762440006,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4767432219020575,5867
TUBA4A,0.09319255571536948,0.3121000699322053,0,-0.4256582344762146,-0.3596178026224403,0,1,326.0,1.0,rest_qc_pass,-,0.0,-0.3121000699322053,0.3596178026224403,-0.09319255571536948,0.4256582344762146,428.0,0.7882136279926335,-0.39273883217006933,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4768219108075673,5868
LEPR,-0.09230611469678107,0.03487236257547572,0,-0.25448713939908624,-0.607125580244467,0,10,690.0,13.0,rest_qc_pass,-,-0.24116205681688774,-0.03487236257547572,0.607125580244467,0.09230611469678107,0.25448713939908624,849.0,1.5635359116022098,-0.2991681918875071,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4795615669933215,5869
ZBTB26,-0.05575571705002379,-0.186953666476111,0,-0.31269692041810165,-0.8049751131152596,0,10,1659.0,4.0,rest_qc_pass,-,0.7884573603642704,0.186953666476111,0.8049751131152596,0.05575571705002379,0.31269692041810165,1830.0,3.3701657458563536,-0.1415297622155415,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.481218490464021,5870
CD300A,-0.06602964510743439,-0.17848269182488952,0,-0.27406690543898166,-0.7974735804332804,0,2,512.0,2.0,rest_qc_pass,-,0.0,0.17848269182488952,0.7974735804332804,0.06602964510743439,0.27406690543898166,546.0,1.0055248618784531,-0.09275714091985245,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.481302355766107,5871
FAM118B,-0.19117081547661413,0.119874628919236,1,-0.43318009392158374,-0.5343201208833155,0,348,319.0,6.0,rest_qc_fail,neighboring_kd,3.9091617731471135,-0.119874628919236,0.5343201208833155,0.19117081547661413,0.43318009392158374,489.0,0.9005524861878453,-0.6162780411873644,non-depleting,False,False,True,True,False,False,indeterminate,False,evidence,-1.4871503543273021,5872
UBE2J2,-0.11223862484597007,-0.03959563144125111,0,-0.4438843420272078,-0.6765906611145511,0,2,439.0,28.0,rest_qc_pass,-,-2.2686835413183646,0.03959563144125111,0.6765906611145511,0.11223862484597007,0.4438843420272078,400.0,0.7366482504604052,0.13422093976063337,non-depleting,False,False,False,True,False,True,fail,False,evidence,-1.4884424437491584,5873
SPAG4,-0.16034854290760864,-0.037639532652932954,0,-0.3494091298477889,-0.6748590385910804,0,2,1135.0,0.0,rest_qc_fail,"ontarget_ns,low_target_gex",1.0986122886681098,0.037639532652932954,0.6748590385910804,0.16034854290760864,0.3494091298477889,918.0,1.6906077348066297,0.30612623876446926,non-depleting,False,False,False,True,False,True,indeterminate,False,evidence,-1.4884634900868197,5874
ARRDC3,-0.15918625911200696,0.1593395650474414,0,-0.19566631165422488,-0.5005817090403047,0,2,927.0,4.0,rest_qc_pass,-,-0.5108256237659905,-0.1593395650474414,0.5005817090403047,0.15918625911200696,0.19566631165422488,935.0,1.721915285451197,-0.012397026149468254,non-depleting,False,False,True,True,False,True,fail,False,evidence,-1.4908479835886643,5875
