gene_name,eff_mean_lfc,eff_mean_z,n_module_down,tol_mean_lfc,n_tolerance_down,stim_de_genes,n_cells_target,rest_de_genes,selectivity,efficacy,tolerance_loss,rest_cells,rest_cells_ratio,log2_stim_over_rest_cells,viability_tier,is_iei,is_core_essential,fail_evidence,fail_homeostasis,fail_tolerance,safe,reject_reason,window_score,window_rank,loeuf,pli,n_tissues_expressed,n_nonimmune_tissues,max_nonimmune_ntpm,is_ceg,is_neg,lof_intolerant,ubiquitous,systemic_risk
ZNF133,-0.0798019338084221,-0.1999665524604793,0,-0.079445570550778,0,1,602.0,2.0,-0.4054651081081645,0.0798019338084221,0.079445570550778,839.0,1.5451197053406998,-0.4789073236801212,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4827823207872206,4204,0.614,0.063256,51.0,45.0,29.3,False,False,False,True,True
ZNF26,-0.336450689609913,-0.9196629876124488,0,-0.3913589164189349,0,1,457.0,1.0,0.0,0.336450689609913,0.3913589164189349,344.0,0.6335174953959485,0.4097856003559716,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4830356311836234,4205,0.781,3.7613e-06,7.0,6.0,1.4,False,False,False,False,False
MDFIC,-0.171936282332862,-0.1360669485841399,0,-0.2317097788344695,0,1,1516.0,1.0,0.0,0.171936282332862,0.2317097788344695,1198.0,2.2062615101289134,0.3396418453823061,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4836254168283542,4206,1.502,6.9812e-06,51.0,45.0,37.1,False,False,False,True,True
SIDT1,0.0021910737446416,0.1570609411683002,0,0.0911702103126457,0,1,668.0,2.0,-0.4054651081081645,-0.0021910737446416,-0.0911702103126457,709.0,1.3057090239410682,-0.0859375247654639,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4836621924862505,4207,1.218,1.2322e-21,32.0,26.0,10.6,False,False,False,False,False
BIRC2,-0.0652133089434854,-0.3145070687609689,0,-0.0210857011472267,0,1,566.0,3.0,-0.6931471805599453,0.0652133089434854,0.0210857011472267,308.0,0.567219152854512,0.8778717021369808,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4838818009846327,4208,0.381,0.99997,51.0,45.0,41.3,False,False,True,True,True
ARL8B,0.0631962850613524,0.0732502276575283,0,-0.0541792287311642,0,24,678.0,17.0,0.328504066972036,-0.0631962850613524,0.0541792287311642,830.0,1.5285451197053408,-0.2918260630979432,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4841006840851497,4209,0.698,0.6628,51.0,45.0,98.5,False,False,False,True,True
C2orf74,-0.0741974541882971,-0.0828579579941813,0,-0.1370933293502046,0,2,770.0,2.0,0.0,0.0741974541882971,0.1370933293502046,764.0,1.4069981583793738,0.011285807546515,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4850839507680266,4210,1.135,0.0018643,51.0,45.0,74.3,False,False,False,True,True
TCAIM,-0.1242623693854516,-0.2129139942853069,0,-0.1858555275476405,0,1,874.0,1.0,0.0,0.1242623693854516,0.1858555275476405,901.0,1.6593001841620627,-0.0438938263129402,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4857544730292332,4211,0.749,7.5348e-06,51.0,45.0,40.1,False,False,False,True,True
AGAP3,-0.1937229381647942,-0.2139894665725208,0,-0.2533202690751717,0,4,1426.0,4.0,0.0,0.1937229381647942,0.2533202690751717,1195.0,2.2007366482504604,0.2549633635757772,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.48578436267125,4212,0.36,1.0,51.0,45.0,264.6,False,False,True,True,True
GNPDA1,-0.1942319725946183,-0.4760843997649003,0,-0.1913701853321111,0,1,603.0,2.0,-0.4054651081081645,0.1942319725946183,0.1913701853321111,632.0,1.16390423572744,-0.0677665562770181,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4865708962815356,4213,1.17,0.000173,51.0,45.0,71.2,False,False,False,True,True
ATMIN,0.0236302735057113,0.1477154385460811,0,-0.1212753583141301,0,4,681.0,2.0,0.5108256237659905,-0.0236302735057113,0.1212753583141301,606.0,1.1160220994475138,0.1683370045391204,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4865747445893607,4214,0.696,0.0039309,51.0,45.0,25.4,False,False,False,True,True
TMEM68,-0.0915156745477998,-0.1660212512064263,0,-0.1542519939604011,0,2,827.0,2.0,0.0,0.0915156745477998,0.1542519939604011,793.0,1.4604051565377532,0.0605664634672963,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4867068119731625,4215,0.943,5.1026e-05,51.0,45.0,20.2,False,False,False,True,True
FAR1,-0.0178111109845692,0.4934236485613588,0,-0.0200635840340781,0,1,810.0,2.0,-0.4054651081081645,0.0178111109845692,0.0200635840340781,809.0,1.4898710865561695,0.0017822053420095,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4867105761540705,4216,0.595,0.56707,51.0,45.0,57.9,False,False,True,True,True
SLC12A4,0.0028734484984315,-0.0968034918151467,0,0.4065981359391111,0,1,565.0,2.0,-0.4054651081081645,-0.0028734484984315,-0.4065981359391111,588.0,1.0828729281767957,-0.0575652875338143,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4868289813224704,4217,0.831,4.972500000000001e-19,51.0,45.0,40.7,False,False,False,True,True
RLN2,-0.1292633280645707,-0.2207581625324853,0,-0.2983880091617706,0,1,635.0,0.0,0.6931471805599453,0.1292633280645707,0.2983880091617706,608.0,1.119705340699816,0.0626852682159426,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4888357064907871,4218,1.784,0.010709,13.0,9.0,4.8,False,False,False,False,False
CCSER2,0.0229858916855475,0.101261441031138,0,-0.1066365254828906,0,2,1346.0,1.0,0.4054651081081645,-0.0229858916855475,0.1066365254828906,1447.0,2.664825046040516,-0.1043865119214074,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4913742491498832,4219,0.59,0.071833,51.0,45.0,62.0,False,False,True,True,True
IAH1,-0.0784416029834105,0.0505925750875906,0,-0.0356152322925623,0,1,1055.0,3.0,-0.6931471805599453,0.0784416029834105,0.0356152322925623,1096.0,2.0184162062615103,-0.0550047993659792,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4919218398959137,4220,1.198,3.8278e-08,51.0,45.0,67.6,False,False,False,True,True
ANXA7,0.0150128712467054,0.4016768374370985,0,0.1016867974576829,0,4,257.0,6.0,-0.3364722366212129,-0.0150128712467054,-0.1016867974576829,144.0,0.2651933701657458,0.8356995477515659,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",-0.4922580833619903,4221,1.056,8.2809e-11,51.0,45.0,226.6,False,False,False,True,True
CHMP1B,-0.1785368261810092,0.1735106854106,0,-0.1329689089805217,0,1,535.0,3.0,-0.6931471805599453,0.1785368261810092,0.1329689089805217,511.0,0.9410681399631676,0.0662156003508879,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4926076947535218,4222,0.87,0.30326,51.0,45.0,344.7,False,False,False,True,True
SMARCC1,-0.9341284220580212,-1.326334862890541,6,-1.0315550750006577,0,201,195.0,138.0,0.3737937642705136,0.9341284220580212,1.0315550750006577,265.0,0.4880294659300184,-0.4425182357009509,depleting-at-rest,False,False,False,True,True,False,"homeostasis,tolerance",-0.4927212520216915,4223,0.369,1.0,51.0,45.0,23.0,False,False,True,True,True
KCNA3,-0.1687627562024302,-0.1390031570288476,0,-0.2307001193242297,0,7,864.0,7.0,0.0,0.1687627562024302,0.2307001193242297,880.0,1.6206261510128914,-0.026472211361191,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4935285008555045,4224,0.779,0.0034166,4.0,3.0,2.1,False,False,False,False,False
GPRIN3,-0.1818513279780429,-0.2696467016868452,0,-0.0738051905411911,0,3,474.0,11.0,-1.0986122886681098,0.1818513279780429,0.0738051905411911,368.0,0.6777163904235728,0.3651812928412463,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4936893563394832,4225,1.276,0.00033883,39.0,33.0,10.9,False,False,False,False,False
SLC22A18,-0.1398606599611857,-0.4030163532376911,0,-0.3723913791370651,0,5,812.0,1.0,1.0986122886681096,0.1398606599611857,0.3723913791370651,786.0,1.4475138121546962,0.0469504149265697,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4941038206747776,4226,1.363,1.1174e-11,44.0,39.0,80.8,False,False,False,False,False
SELL,-0.1434780516564018,-0.0562198252801661,0,-0.2064974189616963,0,1,658.0,1.0,0.0,0.1434780516564018,0.2064974189616963,692.0,1.274401473296501,-0.0726844539014831,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4952163669982684,4227,1.166,1.5114e-10,50.0,44.0,35.4,False,False,False,True,True
EIF5A2,-0.4085810288268672,-0.891695429398087,0,-0.4195549587059128,0,2,511.0,3.0,-0.2876820724517808,0.4085810288268672,0.4195549587059128,437.0,0.8047882136279927,0.2256900114370228,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4953001123300596,4228,1.302,0.0013135,50.0,44.0,26.8,False,False,False,True,True
ATP6V1E1,-0.4042747007516294,-0.7585064922373694,0,-0.0195306706044591,0,2,120.0,51.0,-2.852631429913318,0.4042747007516294,0.0195306706044591,112.0,0.2062615101289134,0.0995356735509143,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",-0.4963474772058728,4229,0.853,0.0013038,51.0,45.0,326.2,True,False,False,True,True
TMED2,-0.089701197655468,-0.0402989620590976,0,-0.1472314365927843,0,123,449.0,129.0,-0.0472528848505451,0.089701197655468,0.1472314365927843,362.0,0.6666666666666666,0.3107257476579417,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.496445895690416,4230,0.447,0.98628,51.0,45.0,253.3,False,False,True,True,True
CLASP2,-0.4337411564301429,-0.462690180938717,0,-0.3326558013396279,0,3,274.0,10.0,-1.01160091167848,0.4337411564301429,0.3326558013396279,280.0,0.5156537753222836,-0.0312509339844397,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4974424320112416,4231,0.365,1.0,51.0,45.0,117.3,False,False,True,True,True
ACTR5,-0.1415439040822497,-0.2193450686633442,0,-0.2234304281301726,0,374,1105.0,332.0,0.1187835359899667,0.1415439040822497,0.2234304281301726,1373.0,2.528545119705341,-0.3132852558683067,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4974608528166973,4232,0.987,1.1953e-12,51.0,45.0,12.4,False,False,False,True,True
KDM8,-0.6823523476533596,-0.7796707149766371,4,-0.7450789179658871,0,120,208.0,109.0,0.0953101798043247,0.6823523476533596,0.7450789179658871,294.0,0.5414364640883977,-0.4992326266952722,non-depleting,False,False,False,True,True,False,"homeostasis,tolerance",-0.497711796290158,4233,0.931,6.9421e-09,51.0,45.0,78.1,False,False,False,True,True
ADCY9,0.0697330752576606,0.2127657618576617,0,0.146449425672953,0,1,925.0,1.0,0.0,-0.0697330752576606,-0.146449425672953,784.0,1.4438305709023942,0.2385997112884662,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.4979318444650888,4234,0.604,5.834e-05,51.0,45.0,48.5,False,False,False,True,True
KIF1C,-0.1171923953855789,0.0476149328409505,0,0.0285687638957091,0,3,642.0,12.0,-1.1786549963416462,0.1171923953855789,-0.0285687638957091,854.0,1.572744014732965,-0.4116627724981873,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5001389208795437,4235,0.609,2.1324e-06,51.0,45.0,525.9,False,False,False,True,True
FUNDC1,-0.6357653808187437,-0.8130658291507504,0,-0.9342330853892662,0,14,137.0,2.0,1.6094379124341005,0.6357653808187437,0.9342330853892662,103.0,0.1896869244935543,0.4115315557773084,depleting-at-rest,False,False,True,True,True,False,"evidence,homeostasis,tolerance",-0.5005669638427683,4236,,,51.0,45.0,46.3,False,False,False,True,True
SFT2D3,-0.1102723827876753,-0.1658180534755702,0,-0.1205611586669699,0,6,1493.0,9.0,-0.3566749439387326,0.1102723827876753,0.1205611586669699,1570.0,2.89134438305709,-0.072550393644448,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5018467441588712,4237,1.892,0.29316,25.0,22.0,5.8,False,False,False,False,False
ERCC5,-0.0885205994983948,-0.447903084924414,0,-0.1545327426432895,0,1,565.0,1.0,0.0,0.0885205994983948,0.1545327426432895,546.0,1.0055248618784531,0.0493499163826977,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5019480390093847,4238,0.767,9.7235e-14,51.0,45.0,18.9,False,False,False,True,True
FANCF,-0.1000683518008519,0.1724816861652593,0,-0.1478075271433202,0,72,277.0,81.0,-0.1162598061158624,0.1000683518008519,0.1478075271433202,296.0,0.5451197053406999,-0.0957111995797613,non-depleting,True,False,True,True,False,False,"evidence,homeostasis",-0.5020048559358751,4239,,,51.0,45.0,8.8,False,False,False,True,True
MCOLN1,0.2265735196399441,0.4821239066467127,0,0.3003285765570825,0,7,552.0,2.0,0.980829253011726,-0.2265735196399441,-0.3003285765570825,613.0,1.1289134438305708,-0.1512188069126125,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5020753406723193,4240,0.896,4.2357e-12,51.0,45.0,36.0,False,False,False,True,True
BRF2,-0.3516833782929064,-0.4763514126962443,0,-0.4102554189618991,0,1,1104.0,1.0,0.0,0.3516833782929064,0.4102554189618991,993.0,1.828729281767956,0.1528745492497952,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5026414805224972,4241,0.828,0.002048,51.0,45.0,26.6,False,False,False,True,True
ERBIN,-0.0394527468205414,0.0502454678289256,0,0.1374548721416691,0,1,555.0,3.0,-0.6931471805599453,0.0394527468205414,-0.1374548721416691,621.0,1.143646408839779,-0.1621054969830131,non-depleting,True,False,True,True,False,False,"evidence,homeostasis",-0.5026728407780181,4242,0.527,0.7165,51.0,45.0,47.2,False,False,True,True,True
RAB39B,-0.2447506900581532,-0.3701365061350506,0,-0.3508522118953622,0,3,645.0,2.0,0.2876820724517808,0.2447506900581532,0.3508522118953622,677.0,1.2467771639042358,-0.0698566732643802,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5027633666253468,4243,,,25.0,20.0,11.2,False,False,False,False,False
SHKBP1,-0.0295771154344996,-0.0204947895905695,0,-0.0795281802640509,0,7,557.0,8.0,-0.1177830356563838,0.0295771154344996,0.0795281802640509,453.0,0.8342541436464088,0.2981662772937967,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5039894261688921,4244,1.035,1.504e-20,51.0,45.0,51.5,False,False,False,True,True
DNAJC18,-0.0101806024173245,0.2862108593684206,0,0.0696404486891746,0,2,906.0,4.0,-0.5108256237659905,0.0101806024173245,-0.0696404486891746,934.0,1.720073664825046,-0.0439114996634268,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5039899340123388,4245,1.001,8.5026e-09,48.0,43.0,73.9,False,False,False,True,True
VANGL1,-0.0107245254808755,-0.1988317144842582,0,-0.0794385725419186,0,1,649.0,1.0,0.0,0.0107245254808755,0.0794385725419186,591.0,1.0883977900552486,0.1350603478216059,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5041441024196596,4246,0.532,0.9068,41.0,35.0,11.3,False,False,True,False,True
RAB7A,-0.3312084630895712,-0.4743024690306818,0,-0.142184308442283,0,1,851.0,9.0,-1.6094379124341005,0.3312084630895712,0.142184308442283,881.0,1.6224677716390423,-0.049982887234451,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5042261573951838,4247,0.242,0.99995,51.0,45.0,311.1,False,False,True,True,True
PACS2,0.1842692728915407,0.5679372877242963,0,-0.1647957573490553,0,147,326.0,24.0,1.778336448895914,-0.1842692728915407,0.1647957573490553,456.0,0.8397790055248618,-0.4841618599336641,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5047774369254868,4248,0.561,0.32742,50.0,45.0,95.7,False,False,True,True,True
HSPA1L,-0.252945170453019,-0.4184921634269077,0,-0.2910519158652648,0,5,567.0,6.0,-0.1541506798272582,0.252945170453019,0.2910519158652648,601.0,1.1068139963167587,-0.0840162557689565,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5049906145539891,4249,1.072,2.4815e-07,30.0,29.0,54.8,False,False,False,False,False
ZNF696,0.0211254369159385,-0.0198450672086904,0,-0.1254019131891731,0,22,942.0,13.0,0.4964368863138912,-0.0211254369159385,0.1254019131891731,943.0,1.736648250460405,-0.0015307110623133,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5052862965266813,4250,1.88,9.2031e-10,51.0,45.0,6.2,False,False,False,True,True
KDM2A,0.022926375077701,-0.1402730088505531,0,0.0491754985465335,0,190,492.0,258.0,-0.3045546336529074,-0.022926375077701,-0.0491754985465335,654.0,1.2044198895027625,-0.4106323201588426,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5054322218936733,4251,0.057,1.0,51.0,45.0,27.2,False,False,True,True,True
TOR1A,-0.0258129279983022,-0.1469556891032606,0,-0.0519427312975426,0,59,1060.0,78.0,-0.2751032902449211,0.0258129279983022,0.0519427312975426,931.0,1.714548802946593,0.1872111918917679,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.505721746176252,4252,0.841,0.00096876,51.0,45.0,33.5,False,False,False,True,True
SLX4,-0.2864889707115255,-0.3782496976943639,1,-0.8249016219168545,0,21,87.0,0.0,3.091042453358316,0.2864889707115255,0.8249016219168545,61.0,0.1123388581952117,0.512206158285842,depleting-at-rest,True,False,True,False,True,False,"evidence,tolerance",-0.5058176604187907,4253,0.897,4.797e-29,48.0,42.0,13.5,False,False,False,True,True
RSBN1L,-0.0644603941619546,-0.0436040105986009,0,-0.4570552379379328,0,40,1766.0,4.0,2.1041341542702074,0.0644603941619546,0.4570552379379328,1791.0,3.298342541436464,-0.0202799943374952,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5066489800237974,4254,0.56,0.65816,51.0,45.0,27.9,False,False,True,True,True
TOR1AIP1,0.0366551890481813,0.2017144464720367,0,0.0378959554494433,0,3,804.0,4.0,-0.2231435513142097,-0.0366551890481813,-0.0378959554494433,867.0,1.5966850828729282,-0.1088364920429064,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.5090743674829055,4255,0.869,0.0048643,51.0,45.0,69.9,False,False,False,True,True
PRSS21,-0.1790374915278417,-0.3032506320146652,1,-0.0202578149991953,0,56,225.0,242.0,-1.450010175505998,0.1790374915278417,0.0202578149991953,162.0,0.2983425414364641,0.4739311883324122,depleting-at-rest,False,False,True,True,False,False,"evidence,homeostasis",-0.5101549815963788,4256,1.861,1.8248e-18,17.0,12.0,81.8,False,False,False,False,False
TNRC6A,-0.3649108940451247,-0.3845085807447523,6,-0.9321817003834848,4,1547,387.0,57.0,3.2842760436032536,0.3649108940451247,0.9321817003834848,393.0,0.7237569060773481,-0.0221957461141961,non-depleting,False,False,False,False,True,False,tolerance,-0.5119379301871136,4257,0.258,1.0,51.0,45.0,21.2,False,False,True,True,True
ZMYM4,-0.2145916388738353,-0.390955629094011,0,-0.1721382045982843,0,1,128.0,3.0,-0.6931471805599453,0.2145916388738353,0.1721382045982843,,,,unknown,False,False,True,True,False,False,"evidence,homeostasis",-0.5124564445302318,4258,0.225,1.0,51.0,45.0,31.9,False,False,True,True,True
DCAF12,-0.305641523077463,-0.4627432296090138,0,-0.3678056345601497,0,1,431.0,1.0,0.0,0.305641523077463,0.3678056345601497,399.0,0.7348066298342542,0.1112991228667523,non-depleting,False,False,True,True,False,False,"evidence,homeostasis",-0.513464906832212,4259,0.699,0.00048251,51.0,45.0,58.3,False,False,False,True,True
