target_contrast_gene_name,naive_suppression,tolerance_suppression,stim_de_genes,n_cells_target,rest_de_genes,is_core_essential,is_iei,rank,in_top,matched_background
ICOS,-0.37256443406157835,-1.823331615371845,70,661.0,739.0,False,True,5948,False,False
NDUFAF4,-0.3731138503724336,-0.2847268853768754,9,435.0,3.0,False,False,5949,False,False
ANXA2R,-0.37332341897822674,-0.49522488001802323,1,516.0,2.0,False,False,5950,False,False
BSPRY,-0.3736002651770668,-0.08572933802997312,1,463.0,1.0,False,False,5951,False,False
PTPN9,-0.374149434246279,0.06632898354152468,5,1191.0,2.0,False,False,5952,False,True
NUB1,-0.37476806874006485,0.04332697151802911,3,252.0,3.0,False,False,5953,False,False
LYPLAL1,-0.37571619233762005,-1.356755994926482,1,329.0,1.0,False,False,5954,False,False
NT5C,-0.3773976232732571,-0.2668075190327601,6,550.0,2.0,False,False,5955,False,False
SCCPDH,-0.37745478342152516,0.18282000452196978,2,591.0,1.0,False,False,5956,False,False
DGKE,-0.37747061095703743,0.034423440891662306,3,787.0,2.0,False,False,5957,False,False
GFOD1,-0.3777904884253256,-1.055131878469017,1,409.0,1.0,False,False,5958,False,False
RNASEL,-0.3781056811426898,0.1261726666763009,2,746.0,1.0,False,True,5959,False,False
MANEA,-0.3782187880591824,-0.3476365717087146,2,342.0,280.0,False,False,5960,False,False
ELP6,-0.37894384331999525,-0.03426801180332026,38,573.0,73.0,False,False,5961,False,False
DDI2,-0.37897757302961,0.840764133787123,29,792.0,10.0,False,False,5962,False,False
CFAP418,-0.379031870937485,0.6722912606524312,3,647.0,0.0,False,False,5963,False,False
CUL4A,-0.3791320621091368,-0.17617244350026293,103,569.0,7.0,False,False,5964,False,False
POLDIP3,-0.3792513259905456,-0.9029862609666035,262,113.0,60.0,False,False,5965,False,False
ZNF592,-0.3807539701685172,0.08652716769120901,3,399.0,4.0,False,False,5966,False,False
TMEM223,-0.3815839358379726,0.21147153325595752,8,1000.0,6.0,False,False,5967,False,False
VEZF1,-0.38174129765285897,0.07084438706214286,29,343.0,30.0,False,False,5968,False,False
ATOX1,-0.38224102567784474,-0.980242533494899,12,1356.0,1.0,False,False,5969,False,False
CLEC2B,-0.38250929348565826,0.2741820026057078,3,285.0,2.0,False,False,5970,False,False
OTUB1,-0.38256434975928477,0.31057110715082437,120,318.0,305.0,False,False,5971,False,False
SLC6A9,-0.3828193952023825,-0.24589035904939724,5,526.0,2.0,False,False,5972,False,False
PHF14,-0.3860770640870613,-0.2582077618170853,2,483.0,5.0,False,False,5973,False,False
SECISBP2L,-0.38718417112952,-0.23200413411115406,6,1140.0,9.0,False,False,5974,False,False
DCAF11,-0.38739024262140087,-0.05128640556202099,8,499.0,20.0,False,False,5975,False,False
SLC38A1,-0.3876381548018693,-1.0388616596276548,9,394.0,1.0,False,False,5976,False,False
LTBP3,-0.3893162711733455,-0.5766787788350709,3,521.0,4.0,False,False,5977,False,False
NDUFA3,-0.3897912562340248,-0.029984800709432324,60,206.0,1.0,False,False,5978,False,False
PRDX3,-0.3899073624495348,0.19957296751668127,3,1481.0,56.0,False,False,5979,False,False
ADAMTS6,-0.39006938852348005,-0.8025922884038383,12,1604.0,8.0,False,False,5980,False,False
HNRNPF,-0.3910302598923056,0.009030622313575456,6,639.0,0.0,False,False,5981,False,False
ELOVL5,-0.3913737960071241,-0.6803324566899737,5,749.0,2.0,False,False,5982,False,False
CRLF3,-0.3922591392313561,-0.004706975027673964,15,531.0,9.0,False,False,5983,False,False
NME4,-0.39301761699343485,0.1258108981550594,8,290.0,8.0,False,False,5984,False,False
RWDD1,-0.3939032238059989,-0.3870889255256666,10,253.0,5.0,False,False,5985,False,False
JAML,-0.3948408636149091,-0.21541309530135894,3,263.0,4.0,False,False,5986,False,False
GNB1,-0.39536307095924084,0.4309467240297333,17,294.0,7.0,False,False,5987,False,False
AMPD2,-0.39565883020972265,-0.34558219810324614,1,1209.0,2.0,False,False,5988,False,False
AQP3,-0.39582619672917374,-0.029480966348731288,1,528.0,5.0,False,False,5989,False,False
TTC31,-0.3961295432700141,-0.2538056800953669,3,508.0,1.0,False,False,5990,False,False
TRIM24,-0.39622455032542414,0.23343518385314443,12,108.0,17.0,False,False,5991,False,False
PTPRA,-0.3964594800417023,0.08250823212174524,4,429.0,2.0,False,False,5992,False,False
S1PR1,-0.3969395864504152,-0.08889441878175079,3,672.0,5.0,False,False,5993,False,True
PRR5,-0.39880712485606107,-0.10982279813606782,1,719.0,0.0,False,False,5994,False,False
RELT,-0.39929621888761324,-0.20113064380203116,43,1590.0,26.0,False,False,5995,False,False
TRAPPC6B,-0.39944403240890936,0.24864082969847626,7,307.0,4.0,False,False,5996,False,False
PUDP,-0.39967180291674065,0.1922628562854595,39,239.0,141.0,False,False,5997,False,False
ACSL3,-0.39974613788516206,-0.3372961623253799,54,585.0,16.0,False,False,5998,False,True
ACYP2,-0.3998526268116207,0.5061238980913482,402,639.0,13.0,False,False,5999,False,False
CHURC1,-0.4001737321969806,-1.16175000811146,1,180.0,158.0,False,False,6000,False,False
BLVRA,-0.4007455531634311,0.4328964998684721,11,352.0,1.0,False,False,6001,False,False
EMC3,-0.4010273134448211,-0.6392501353537169,157,723.0,12.0,False,False,6002,False,False
ANXA7,-0.40167683743709853,0.1579649268873283,4,257.0,6.0,False,False,6003,False,False
EZH2,-0.4021107585277519,0.5410363363318746,202,111.0,234.0,False,False,6004,False,False
PLCB2,-0.40217270531967,0.14226883608070617,4,398.0,2.0,False,False,6005,False,False
TMEM50A,-0.4028546510497846,-0.029635498138111838,1,801.0,5.0,False,False,6006,False,False
UBE2L3,-0.4037770577469498,0.3215298673681768,1071,1866.0,1905.0,False,False,6007,False,False
PPP1R16B,-0.40510047102664903,-0.24049121133761212,4,1023.0,1.0,False,False,6008,False,False
DPP4,-0.4059118428365259,0.28140383466059044,2,970.0,1.0,False,False,6009,False,False
CRYZL1,-0.40658644275868133,0.21162359130717315,17,559.0,1212.0,False,False,6010,False,False
PIGO,-0.4079819640260228,-0.49821350173433526,8,1144.0,6.0,False,False,6011,False,False
LPIN2,-0.40811353427001185,-0.23630553543402355,4,1475.0,1.0,False,True,6012,False,False
CCDC22,-0.4087688684511419,-0.10864921998058602,619,454.0,116.0,False,False,6013,False,False
ZMIZ2,-0.40958667532262244,-0.2493308279957754,1,676.0,1.0,False,False,6014,False,False
GNAI3,-0.41052255795830384,0.3092063167383921,9,807.0,5.0,False,False,6015,False,False
SLC35A1,-0.4109806528985171,-0.1998394722772624,9,257.0,14.0,False,False,6016,False,False
SSBP4,-0.4116447908702389,0.12214682310308728,2,901.0,2.0,False,False,6017,False,False
DENND4C,-0.4120754557391641,-0.32453155669619516,6,475.0,6.0,False,False,6018,False,False
NAP1L5,-0.4126739755760039,-0.590660829704679,1,1978.0,2.0,False,False,6019,False,False
NEIL2,-0.4130268325726243,-0.42481328536876545,10,387.0,1.0,False,False,6020,False,False
ZNF17,-0.4131282873198641,-0.09046474136851537,1,1175.0,1.0,False,False,6021,False,False
BLZF1,-0.414556722210875,-0.3367133137301454,108,497.0,454.0,False,False,6022,False,False
IL12RB2,-0.41492877414499885,-0.4670383840278872,160,838.0,230.0,False,True,6023,False,False
BLOC1S1,-0.4150698180589417,-0.8431088984614191,2,616.0,1.0,False,False,6024,False,False
OSTC,-0.4153981202083282,-0.42493816134708867,1,541.0,1.0,False,False,6025,False,False
CEBPB,-0.4158051034798249,0.4382994098361427,13,923.0,7.0,False,False,6026,False,False
COA6,-0.4158966240819939,-0.7719000210972669,106,675.0,5.0,False,False,6027,False,False
GOT2,-0.4159570858983086,0.08625480489234802,4,950.0,4.0,False,False,6028,False,False
MAP2K5,-0.41635131658658703,0.6906198483907323,8,1194.0,8.0,False,False,6029,False,False
RBM17,-0.41652812784538634,-0.5301464062357257,1,447.0,1.0,True,False,6030,False,False
USP12,-0.41735947417283753,-0.31108170960057496,5,296.0,2.0,False,False,6031,False,False
ZNF141,-0.41860007086496365,-0.2540817190205557,4,1082.0,3.0,False,False,6032,False,False
VPS37B,-0.41937306751867465,0.5627467743706166,10,1054.0,3.0,False,False,6033,False,False
CCDC136,-0.4210483321165603,-0.20898239009310396,263,506.0,17.0,False,False,6034,False,False
LDLRAP1,-0.42180484788498335,-0.46424723572067184,3,594.0,1.0,False,False,6035,False,False
ALDH18A1,-0.4219501675195923,-0.3994833570058433,16,513.0,119.0,False,False,6036,False,False
SLC16A13,-0.4223079511493125,-0.9896201816315663,4,371.0,11.0,False,False,6037,False,False
ZFP64,-0.4226380989441052,-0.2704957825211875,26,618.0,4.0,False,False,6038,False,False
DNM1L,-0.42269756976321043,-0.04961065843344175,1,1227.0,1.0,False,False,6039,False,False
SLC26A2,-0.4239054235017804,-0.38340068594396154,4,375.0,1.0,False,False,6040,False,False
QSER1,-0.42491316548585734,-0.4921848237565658,3,784.0,2.0,False,False,6041,False,False
GABPB1,-0.4258302154574918,-0.6629031210272109,790,159.0,1030.0,False,False,6042,False,False
SFXN5,-0.42611510404235614,-0.26800288372539743,1,624.0,1.0,False,False,6043,False,False
DAPP1,-0.42630854713669153,-0.22042946538373068,2,295.0,2.0,False,False,6044,False,False
PEX11B,-0.42747980396229873,0.3523056159831137,11,427.0,1.0,False,False,6045,False,False
IQCE,-0.4293761682278159,-0.005627026590084257,2,528.0,1.0,False,False,6046,False,False
IL4R,-0.4296689789188622,1.1791718466717582,729,911.0,3.0,False,False,6047,False,False
TRMT10A,-0.43144854235147606,0.2045984019812202,17,1347.0,11.0,False,False,6048,False,False
ATP2B4,-0.4319599187047557,0.04334690904063934,2,736.0,4.0,False,False,6049,False,False
MAST2,-0.4319773197814621,-0.40273944135081735,1,303.0,3.0,False,False,6050,False,False
ENTR1,-0.43327132189301376,-0.06868944857183669,329,181.0,12.0,False,False,6051,False,False
AHR,-0.43345966479529624,-0.3963230896763414,1822,1260.0,2790.0,False,False,6052,False,False
UBQLN1,-0.43428618469652347,-0.4967281098201035,2,410.0,3.0,False,False,6053,False,False
EIF1AD,-0.4356720863277969,-0.9796015038309768,12,154.0,5.0,False,False,6054,False,False
MAFG,-0.43595204163179324,-0.23908152051961537,3,585.0,4.0,False,False,6055,False,False
ITGA3,-0.43889594864019454,-1.6052966641174788,2,1258.0,7.0,False,False,6056,False,False
RNF216,-0.4402661011317655,-0.07242699740948423,1,600.0,16.0,False,False,6057,False,False
GPR183,-0.44056397012589776,-0.44786535482660195,7,303.0,6.0,False,False,6058,False,False
URM1,-0.440570363118854,-0.13849673891860148,53,271.0,431.0,False,False,6059,False,False
EGLN2,-0.4409291584067365,-0.9084655284611203,1,449.0,3.0,False,False,6060,False,False
ITFG2,-0.44112779342812597,0.8327490302380541,21,91.0,8.0,False,False,6061,False,False
UBE2G2,-0.4416761661133948,-0.026323352912122816,74,373.0,130.0,False,False,6062,False,False
HOXB2,-0.44167728077064816,-0.3237347316081223,318,795.0,802.0,False,False,6063,False,False
LRIF1,-0.4416777967706131,-0.07612491593411873,18,837.0,15.0,False,False,6064,False,False
CMPK2,-0.4416948901604021,-0.24761254283271406,4,1538.0,1.0,False,False,6065,False,False
IFNAR1,-0.4418433142438202,-0.2733401823551096,39,1152.0,46.0,False,True,6066,False,False
PDCL3,-0.44248983324508684,-0.8070303536742991,6,99.0,2.0,False,False,6067,False,False
TMEM205,-0.4427439623538254,-0.5524620910275488,5,845.0,68.0,False,False,6068,False,False
NDUFB6,-0.4438283192765569,0.05333474179018137,153,797.0,13.0,False,False,6069,False,False
PYCR2,-0.4445827830901963,-0.16172301692161029,1,549.0,6.0,False,False,6070,False,False
LRRC8B,-0.44485792240871785,-0.8920529842911379,58,318.0,32.0,False,False,6071,False,False
LMNA,-0.4455028116422046,0.15449696030273982,10,521.0,58.0,False,False,6072,False,False
COX16,-0.44661331305259483,0.034480724821656594,62,336.0,2.0,False,False,6073,False,False
RAD51B,-0.44804016101618804,-0.743754090392751,173,214.0,34.0,False,False,6074,False,False
NEMF,-0.4485027968087984,0.03081702609989683,43,419.0,9.0,False,False,6075,False,False
RIDA,-0.4488284955943809,-0.22691999158722545,554,89.0,12.0,False,False,6076,False,False
XPOT,-0.45048828597839935,-0.5598490295261307,36,424.0,8.0,False,False,6077,False,False
UHRF2,-0.45075012398959213,0.1225067865347455,1,274.0,1.0,False,False,6078,False,False
BRK1,-0.45185515501099055,-0.23750328896585682,426,277.0,622.0,False,False,6079,False,False
ZBED1,-0.4525260013815661,0.4482248080832365,17,145.0,113.0,False,False,6080,False,False
SH2D4A,-0.45296627105678255,0.7749451056954855,10,1483.0,10.0,False,False,6081,False,False
ATF3,-0.45341076484391746,0.4221102210345102,10,265.0,1.0,False,False,6082,False,False
TM6SF1,-0.4538581686114354,0.15958478970288326,6,842.0,2.0,False,False,6083,False,False
SLC2A13,-0.45427297614260653,-0.745854635693412,2,404.0,1.0,False,False,6084,False,False
DUSP6,-0.45453612509470176,-0.27770390187733046,2,440.0,2.0,False,False,6085,False,False
OCEL1,-0.4548314888013327,-0.535058285802276,3,692.0,2.0,False,False,6086,False,False
HSF4,-0.4551802397385309,-0.6486527697292038,1,783.0,3.0,False,False,6087,False,False
SERF2,-0.4558381970629655,-0.8103011457573421,37,491.0,41.0,False,False,6088,False,False
VPS45,-0.4570158194248119,0.6183883218863504,110,93.0,26.0,False,True,6089,False,False
SCARB1,-0.4589056539055951,-0.46699135525197455,4,737.0,1.0,False,False,6090,False,False
POLE3,-0.459639457065531,0.5327579360146825,34,201.0,7.0,False,False,6091,False,True
NEK8,-0.4599306237076908,-0.7797651680372495,2,998.0,2.0,False,False,6092,False,False
CCDC43,-0.462464288833601,0.6844767536357289,2,507.0,1.0,False,False,6093,False,False
DYNC2I1,-0.46484081171591246,0.05516085039703025,2,1062.0,1.0,False,False,6094,False,False
MSI2,-0.46487710968727836,0.15877009745508988,23,967.0,6.0,False,False,6095,False,False
BBS4,-0.4650749464869933,-0.10472105951759818,1,683.0,0.0,False,False,6096,False,False
ABHD16A,-0.4662331250223929,-0.14782473453799996,3,331.0,5.0,False,False,6097,False,False
MEGF9,-0.4670040677361506,-0.5215240666713362,2,270.0,1.0,False,False,6098,False,False
DNAJC24,-0.46730826316940216,-0.15984867084613819,464,284.0,211.0,False,False,6099,False,False
VTI1B,-0.4690398873425344,-0.6398996445018699,1,139.0,2.0,False,False,6100,False,False
PTRH2,-0.4712168705220387,-0.16858306445980492,5,274.0,86.0,False,False,6101,False,False
ZNF92,-0.47165551413424134,0.09131245915306696,245,730.0,122.0,False,False,6102,False,False
FAM193B,-0.47201219110004217,-0.4185920472790328,1,356.0,4.0,False,False,6103,False,False
TBP,-0.4732754097629216,-1.0487384795795587,1,125.0,3.0,False,False,6104,False,False
RALGAPB,-0.4737632942337298,-0.19631786457608233,6,652.0,83.0,False,False,6105,False,False
LEO1,-0.47403680526102654,-1.2232278441618225,1791,169.0,3015.0,False,False,6106,False,False
ANKRD26,-0.4740691106533407,-0.3040075269779435,4,722.0,3.0,False,False,6107,False,False
TCTN2,-0.474274212693804,0.6059116856917609,8,671.0,0.0,False,False,6108,False,False
EIF1AY,-0.474591105778516,-0.668358603128834,1,422.0,5.0,False,False,6109,False,False
PRPF39,-0.4748426722789195,1.0162675025315175,207,605.0,53.0,False,False,6110,False,False
MANBA,-0.4759552701164507,0.02103588305117738,3,1022.0,6.0,False,False,6111,False,False
POU2F2,-0.4760819902066522,-0.8510621456485992,16,1220.0,2.0,False,False,6112,False,False
FBXL17,-0.47677113394837567,-1.0442946062994176,4,446.0,13.0,False,False,6113,False,False
ARPC5,-0.4768591124663256,-0.07836682356900043,3,805.0,4.0,False,True,6114,False,False
TEP1,-0.4770731571145488,-0.6725632356903294,4,424.0,1363.0,False,False,6115,False,False
ATAD3A,-0.47774486749952516,-0.41402429040186917,720,390.0,2.0,False,True,6116,False,False
CD2AP,-0.4786721802593992,-0.1346891275026948,3,1942.0,1.0,False,False,6117,False,False
ZNRD2,-0.48143401664087637,0.5943538243543949,2,413.0,3.0,False,False,6118,False,False
ZNF44,-0.48146831117421796,-0.5740782171674373,3,628.0,2.0,False,False,6119,False,False
ABHD10,-0.4818623917377665,-0.23377268090849995,2,962.0,2.0,False,False,6120,False,False
MCOLN1,-0.4821239066467128,-0.8509875181082425,7,552.0,2.0,False,False,6121,False,False
PKD1,-0.4823321479513197,0.28066333891793205,1,937.0,1.0,False,False,6122,False,False
GDAP2,-0.4825816352360192,-0.6750921761240334,1002,56.0,636.0,False,False,6123,False,False
IKBKE,-0.48285259597955177,-0.572857891290728,1,463.0,2.0,False,True,6124,False,False
MVP,-0.4831726388443207,-0.2971083626872307,18,535.0,7.0,False,False,6125,False,False
HILPDA,-0.4847332089146341,0.1874986478904126,1,555.0,1.0,False,False,6126,False,False
TARS2,-0.48473720894226113,-0.34420198036135186,777,178.0,663.0,False,False,6127,False,False
ZNF774,-0.4848019465653752,-0.7335672296233413,7,925.0,5.0,False,False,6128,False,False
FN3KRP,-0.4858033920676371,-0.5081202142315489,2,1507.0,1.0,False,False,6129,False,False
PEX19,-0.4861892007439562,0.17049543579499638,7,954.0,9.0,False,False,6130,False,False
C1orf74,-0.48826351907125465,0.32653292911179094,7,841.0,2.0,False,False,6131,False,False
P2RX4,-0.48832536264932075,-0.3355555387416948,4,425.0,8.0,False,False,6132,False,False
STARD10,-0.4888030194014343,-0.5618510692945221,66,189.0,855.0,False,False,6133,False,False
ATRX,-0.4893640373178013,-0.9804758671828446,347,431.0,214.0,False,False,6134,False,False
OAS3,-0.49052511471360966,-0.40263287328762376,3,483.0,2.0,False,False,6135,False,False
CUL5,-0.4917822679737511,-0.6164770713583726,52,149.0,1.0,False,False,6136,False,False
THEMIS,-0.4930682394117065,0.1851268354714081,3,463.0,3.0,False,False,6137,False,False
FAR1,-0.4934236485613587,0.17080395659360553,1,810.0,2.0,False,False,6138,False,False
SLC31A2,-0.49378216759598603,-0.036216409073834846,1,2160.0,1.0,False,False,6139,False,False
PTPRC,-0.494224708587634,-0.48841949753956115,3226,301.0,55.0,False,True,6140,False,False
ALG6,-0.49431942277982394,-0.41830035918824315,333,653.0,142.0,False,False,6141,False,False
CHMP4B,-0.4944814855572719,0.2895076691029935,6,232.0,6.0,False,False,6142,False,False
PEX13,-0.49664857532255485,0.2931544427806718,2,630.0,2.0,False,False,6143,False,False
SLC2A3,-0.4967354459492411,-0.3449872194948418,3,2741.0,1.0,False,False,6144,False,False
FLYWCH2,-0.4978227546452898,0.596068160738692,1,677.0,2.0,False,False,6145,False,False
CITED2,-0.49929600148485637,-0.24508787356705486,18,429.0,27.0,False,False,6146,False,False
TMEM131,-0.4999805377123635,-0.5041866620459322,33,567.0,91.0,False,False,6147,False,False
DPYD,-0.5000323919660721,0.2698646295717658,1,743.0,1.0,False,False,6148,False,False
FNIP1,-0.5005980166868155,-0.14535424934569854,5,685.0,4.0,False,True,6149,False,False
RNF38,-0.5018238672831766,0.505967994736123,4,393.0,3.0,False,False,6150,False,False
MKS1,-0.5023050158914468,-1.0945584120425187,16,651.0,4.0,False,False,6151,False,False
BCL2L13,-0.5029962110402837,-0.4260631605736389,17,172.0,0.0,False,False,6152,False,False
TNFRSF8,-0.5037261872187833,-1.1398938527494666,4,600.0,0.0,False,False,6153,False,False
NPEPL1,-0.504488471867967,-0.291419454481408,8,1104.0,4.0,False,False,6154,False,True
ZNRF1,-0.5066230456775359,0.34760749947770847,4,475.0,11.0,False,False,6155,False,False
B3GNTL1,-0.5078090157409874,-0.9003484592891863,1,649.0,0.0,False,False,6156,False,False
