gene_name,naive_suppression,abs_score,is_suppressor,z_l2,z_l2_raw,in_top,in_induction_top,stim_downstream,stim_de_genes,rest_downstream,rest_de_genes,has_rest_row,rest_qc_pass,homeostasis_cost,tolerance_suppression,is_iei,n_cells_target
ABHD13,-0.08203374432826666,0.08203374432826666,False,119.9285216737204,120.49275609165218,False,False,69.0,70.0,213.0,214.0,True,False,1.1174807729724918,0.9071618878470373,0.0,706.0
ABHD14A,0.4288330692941377,0.4288330692941377,True,105.43723448360034,105.96673738609132,False,False,5.0,6.0,100.0,101.0,True,True,2.8233610476132047,0.9001484717933178,0.0,453.0
ABHD14B,0.7912215838844839,0.7912215838844839,True,98.23260710055366,100.49127399461536,False,False,3.0,4.0,9.0,10.0,True,False,0.9162907318741553,0.715076170694511,0.0,1480.0
ABHD16A,-0.4662331250223929,0.4662331250223929,False,103.44725202875644,104.01512209378936,False,False,2.0,3.0,4.0,5.0,True,True,0.5108256237659905,-0.14782473453799996,0.0,331.0
ABHD2,0.6418214597375307,0.6418214597375307,True,104.77820242107494,105.32209902756102,False,False,3.0,4.0,16.0,17.0,True,True,1.4469189829363256,0.5640761671910322,0.0,453.0
ABHD3,0.16083995837450296,0.16083995837450296,True,94.48645701605486,96.54516537908547,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.2856570943004033,0.0,943.0
ABHD4,0.2941943031416875,0.2941943031416875,True,94.73515740873036,95.44193422469348,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.17024671341224426,0.0,949.0
ABHD5,0.2834262476888113,0.2834262476888113,True,98.07395630264756,98.9434596625759,False,False,1.0,2.0,3.0,4.0,True,True,0.6931471805599453,-0.07778148768649304,0.0,864.0
ABHD6,0.12629217189030817,0.12629217189030817,True,104.22448283808944,104.56134711611332,False,False,2.0,3.0,20.0,21.0,True,True,1.9459101490553132,0.25744577299071464,0.0,389.0
ABHD8,0.5711895933774968,0.5711895933774968,True,94.53184473194752,95.17394817875775,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,0.8257605600365585,0.0,249.0
ABI1,0.013818560952613815,0.013818560952613815,True,99.15650950876416,100.3328569063814,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.5239759482729622,0.0,433.0
ABI2,0.4330212087943385,0.4330212087943385,True,105.74311199165533,106.23555988289164,False,False,4.0,5.0,0.0,0.0,True,False,-1.6094379124341003,-0.33500378923667345,0.0,293.0
ABL2,0.4110665724219381,0.4110665724219381,True,104.19575223814834,104.69364427686288,False,False,9.0,10.0,0.0,1.0,True,True,-2.302585092994046,-0.3281377765929605,0.0,1017.0
ABRACL,0.1504778754932135,0.1504778754932135,True,92.81558448085796,100.44302699704608,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.48090290539209973,0.0,711.0
ABRAXAS1,-0.3413558028551885,0.3413558028551885,False,100.34135286862124,101.044095948136,False,False,3.0,4.0,1.0,2.0,True,True,-0.6931471805599453,-0.2616270919067594,0.0,518.0
ABRAXAS2,0.4928135746389407,0.4928135746389407,True,94.33061125322236,94.76435757580256,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,0.32530667988556033,0.0,814.0
ABTB1,0.11278351900640791,0.11278351900640791,True,106.69639786876552,107.17256888013604,False,False,0.0,1.0,3.0,4.0,True,True,1.3862943611198906,0.3428749332126903,0.0,1021.0
ACAA2,0.10997979459530573,0.10997979459530573,True,94.45454856921444,99.04843074360258,False,False,5.0,6.0,2.0,3.0,True,True,-0.6931471805599452,0.11295984863022536,0.0,907.0
ACACA,0.13418102924453795,0.13418102924453795,True,150.7187307886527,152.22300797401772,False,False,912.0,913.0,3.0,4.0,True,True,-5.430441519475077,-0.19869106365232894,0.0,904.0
ACAD9,0.7755275243435543,0.7755275243435543,True,143.28159409306926,144.36983721721904,False,False,606.0,607.0,0.0,1.0,True,True,-6.408528791059498,-0.4561303893177967,0.0,688.0
ACADM,-0.11546423536780843,0.11546423536780843,False,101.18756315807327,106.2058518976565,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.6263717392741474,0.0,1004.0
ACADS,-0.06435734150039746,0.06435734150039746,False,114.59445600513494,115.0751764572354,False,False,29.0,30.0,3.0,4.0,True,True,-2.014903020542265,0.888313685527343,0.0,352.0
ACADVL,-0.03662368734192399,0.03662368734192399,False,102.8046623360867,105.7525846821866,False,False,3.0,4.0,3.0,4.0,True,True,-0.0,-0.7851122513037201,0.0,382.0
ACAP1,-0.011815394329520747,0.011815394329520747,False,100.60838312280872,106.1572825484418,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.558509648770313,0.0,676.0
ACAP2,-0.5558686677789133,0.5558686677789133,False,93.49227001180236,95.03010252193064,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.17890669622277278,0.0,484.0
ACAP3,0.1443116449392202,0.1443116449392202,True,100.12104828255288,100.4161924379904,False,False,1.0,2.0,8.0,9.0,True,True,1.5040773967762742,0.35329576181574623,0.0,472.0
ACAT1,0.3210637935863341,0.3210637935863341,True,93.9648984088453,94.8494633844885,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.5143170224568111,0.0,718.0
ACAT2,0.27944318106473165,0.27944318106473165,True,105.01771001864152,107.43343430773206,False,False,5.0,6.0,5.0,6.0,True,True,-0.0,-0.3284074487636289,0.0,505.0
ACBD3,-0.07011414550816428,0.07011414550816428,False,102.41321955016178,104.25288699985376,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,-0.5560273157962559,0.0,539.0
ACBD5,0.11499197837265666,0.11499197837265666,True,98.0246161484315,100.8065788638524,False,False,3.0,4.0,5.0,6.0,True,True,0.4054651081081644,0.1954190643884465,0.0,1302.0
ACBD6,0.26882002605523436,0.26882002605523436,True,104.64976636563009,107.56200473372924,False,False,3.0,4.0,1.0,2.0,True,True,-0.6931471805599453,0.5639900543486048,0.0,616.0
ACCS,0.3154532128740851,0.3154532128740851,True,99.13190177220842,99.42384080880493,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.10665218569758124,0.0,617.0
ACER3,0.22465016735445037,0.22465016735445037,True,94.29748732060835,94.96685220755572,False,False,0.0,1.0,3.0,4.0,True,True,1.3862943611198906,-0.2822355980865723,0.0,908.0
ACLY,0.997354499563506,0.997354499563506,True,211.0710470018178,212.45179859986487,False,False,2431.0,2432.0,12.0,13.0,True,True,-5.231519885624522,1.3635009261605737,0.0,282.0
ACO1,-0.28020838710344725,0.28020838710344725,False,105.3090223221773,105.94116669607004,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.23263662252091175,0.0,473.0
ACOT9,0.6394104976550536,0.6394104976550536,True,97.19263255495554,99.07654717899794,False,False,6.0,7.0,3.0,4.0,True,True,-0.5596157879354227,1.051171347217664,0.0,395.0
ACOX3,0.4972082371428217,0.4972082371428217,True,95.10110641111272,95.63315077613083,False,False,2.0,3.0,0.0,0.0,True,False,-1.0986122886681098,0.06499229707368051,0.0,861.0
ACP5,0.1975607424805974,0.1975607424805974,True,98.99834076428088,99.49179470615762,False,False,2.0,3.0,3.0,4.0,True,True,0.2876820724517808,0.26217952962042645,1.0,443.0
ACP6,0.4721788599300625,0.4721788599300625,True,100.70017101220022,101.2781182842484,False,False,5.0,6.0,7.0,8.0,True,True,0.2876820724517808,0.3992679717622282,0.0,716.0
ACSF2,0.05506335507559864,0.05506335507559864,True,87.58693160793067,88.5099116968162,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.21571717737229573,0.0,1537.0
ACSF3,0.06975238394441861,0.06975238394441861,True,91.7055151152409,92.76127804464232,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.13626980366023866,0.0,520.0
ACSL1,0.09964031446373806,0.09964031446373806,True,118.91378882410962,119.4470969760518,False,False,109.0,110.0,5.0,6.0,True,True,-2.9087208965643616,0.08325965369602517,0.0,191.0
ACSL3,-0.39974613788516206,0.39974613788516206,False,118.03362895334035,119.47584302474463,False,False,53.0,54.0,15.0,16.0,True,True,-1.2163953243244934,-0.3372961623253799,0.0,585.0
ACSL4,0.4433487819719538,0.4433487819719538,True,99.83812640914046,102.62080015059902,False,False,1.0,2.0,4.0,5.0,True,True,0.916290731874155,0.21909672799282728,0.0,664.0
ACSL5,0.4415086868143205,0.4415086868143205,True,97.02589904120224,100.37093952943586,False,False,1.0,2.0,4.0,5.0,True,True,0.916290731874155,0.1934283976222027,0.0,1785.0
ACSM3,0.46994066429158005,0.46994066429158005,True,100.1732276237818,100.68035427743064,False,False,1.0,2.0,22.0,22.0,True,False,2.4423470353692043,0.8956805850234973,0.0,1823.0
ACSS1,0.6789675966250078,0.6789675966250078,True,104.08353772456648,104.9758894023294,False,False,3.0,4.0,356.0,357.0,True,True,4.491441420659748,0.9373978188706644,0.0,1188.0
ACTG1,0.9737863521493068,0.9737863521493068,True,99.6573219208386,105.85686277592237,False,False,2.0,3.0,0.0,1.0,True,True,-1.0986122886681098,0.24118955471712114,0.0,153.0
ACTN1,0.6322777611902175,0.6322777611902175,True,98.69639637387723,99.771494997325,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,0.489444873994355,0.0,322.0
ACTN4,0.16088716762707325,0.16088716762707325,True,108.99351326716388,109.62527915630685,False,False,3.0,4.0,3.0,4.0,True,True,-0.0,-0.09933943879939025,0.0,500.0
ACTR1A,0.1545870625825646,0.1545870625825646,True,95.92215861267184,97.63157639133998,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.08248162665891029,0.0,685.0
ACTR1B,0.033794142790900115,0.033794142790900115,True,100.45284295743149,103.95820835584529,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.026045509076447513,0.0,360.0
ACTR2,-0.6845146430888942,0.6845146430888942,False,161.62371589817562,163.28828318303542,False,True,1048.0,1049.0,76.0,77.0,True,True,-2.611787186542613,1.1314230180817537,0.0,164.0
ACTR3,-0.12500378600048717,0.12500378600048717,False,123.91275965368288,124.37458341059757,False,False,116.0,117.0,31.0,32.0,True,True,-1.2964380319980298,0.42025633036259713,0.0,207.0
ACTR5,0.2193450686633443,0.2193450686633443,True,142.22272185528854,142.7526524627312,False,False,373.0,374.0,331.0,332.0,True,True,-0.11912082849804406,0.19868427944609943,0.0,1105.0
ACTR8,0.12673215120374912,0.12673215120374912,True,142.1761421411891,142.82033736495436,False,False,637.0,638.0,919.0,920.0,True,True,0.3660353866982966,1.2983487967153933,0.0,90.0
ACVR1,0.11198997296369845,0.11198997296369845,True,105.2108141746379,105.67441199241216,False,False,10.0,11.0,6.0,7.0,True,True,-0.45198512374305744,-0.3017340673940587,0.0,288.0
ACVR1C,-0.1988591979596712,0.1988591979596712,False,97.72408312805062,98.07665215785268,False,False,1.0,2.0,4.0,4.0,True,False,0.916290731874155,-0.4727837568872937,0.0,1133.0
ACVR2A,0.19741557000600365,0.19741557000600365,True,119.95034830789194,120.29151379560456,False,False,4.0,5.0,3.0,4.0,True,True,-0.2231435513142097,-0.18905781726922266,0.0,1059.0
ACVR2B,0.387394972692463,0.387394972692463,True,92.04615882349326,92.61833476416275,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.40835532387422385,0.0,440.0
ACY1,0.36132925867789495,0.36132925867789495,True,99.01528642543585,100.17030870906557,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.0958296864639777,0.0,754.0
ACYP1,-0.2525461948123934,0.2525461948123934,False,94.59073935173896,95.60401934471096,False,False,3.0,4.0,2.0,3.0,True,True,-0.2876820724517808,-0.6732555647778218,0.0,281.0
ACYP2,-0.3998526268116207,0.3998526268116207,False,139.26543578333656,139.7137685361716,False,False,401.0,402.0,12.0,13.0,True,True,-3.4315027311574844,0.5061238980913482,0.0,639.0
ADA,0.016653383700755815,0.016653383700755815,True,97.6665204690977,99.16347613113638,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.06423528136854578,1.0,429.0
ADA2,-0.2408904168304989,0.2408904168304989,False,100.8503052013426,101.4322540702643,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,-0.6355487411565415,1.0,276.0
ADAM15,-0.5480694244557173,0.5480694244557173,False,99.91393155659644,101.19593340700229,False,False,5.0,6.0,0.0,1.0,True,True,-1.791759469228055,-0.09604122717913516,0.0,327.0
ADAM17,0.19339483746363312,0.19339483746363312,True,102.55098443022058,104.392276296674,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.7699821525132946,1.0,1110.0
ADAM19,-0.6851464978986588,0.6851464978986588,False,141.9907342442648,142.61312805026247,False,True,448.0,449.0,242.0,243.0,True,True,-0.6139614444017063,0.6225694207550156,0.0,161.0
ADAM8,0.6713769426629508,0.6713769426629508,True,95.2676667921072,97.48919723797472,False,False,1.0,2.0,6.0,7.0,True,True,1.252762968495368,0.4397204775846903,0.0,508.0
ADAMTS6,-0.39006938852348005,0.39006938852348005,False,102.35590712699567,102.69124024844236,False,False,11.0,12.0,7.0,8.0,True,True,-0.4054651081081646,-0.8025922884038383,0.0,1604.0
ADAP1,0.5352709577169318,0.5352709577169318,True,99.2963715039582,99.6135911596662,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,0.847801844148618,0.0,622.0
ADAR,0.29694785444084776,0.29694785444084776,True,104.69401579117438,105.51588905571056,False,False,2.0,3.0,,,False,,,-0.09040601756444858,0.0,117.0
ADARB1,0.7048417237346404,0.7048417237346404,True,97.68501571496148,98.53085473227922,False,False,2.0,3.0,2.0,3.0,True,True,-0.0,0.6172356557628274,0.0,637.0
ADAT1,-0.3197832717724394,0.3197832717724394,False,103.08342841913932,103.96579273755884,False,False,2.0,3.0,3.0,4.0,True,True,0.2876820724517808,-0.12096373095213038,0.0,481.0
ADCK2,0.18994227096813632,0.18994227096813632,True,103.87401272673506,104.59971536963866,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,-0.750818049368656,0.0,717.0
ADCK5,0.3382467367105899,0.3382467367105899,True,102.0422536529824,102.46891898436265,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.5250999476333255,0.0,1141.0
ADCY1,0.3998176817817478,0.3998176817817478,True,103.60145950465056,104.02226469924436,False,False,1.0,2.0,0.0,0.0,True,False,-0.6931471805599453,0.6020461866718868,0.0,659.0
ADCY3,0.32939130249900184,0.32939130249900184,True,104.91210540189422,106.50619101631976,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,0.3940950767702529,0.0,567.0
ADCY7,0.1985029467941891,0.1985029467941891,True,104.28339428247476,104.71360348867933,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.281019723909495,0.0,1155.0
ADCY9,-0.2127657618576618,0.2127657618576618,False,101.3791496226559,101.91617824381474,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.7930895814959391,0.0,925.0
ADD1,-0.23758346844008887,0.23758346844008887,False,100.3004447314446,101.21093923066336,False,False,5.0,6.0,1.0,2.0,True,True,-1.0986122886681096,0.4771494371003442,0.0,623.0
ADD2,-0.03178606072589264,0.03178606072589264,False,99.83976191015584,100.2616079732998,False,False,2.0,3.0,0.0,0.0,True,False,-1.0986122886681098,-0.08379661421136969,0.0,424.0
ADD3,-0.04669768684764102,0.04669768684764102,False,98.4433807792794,98.81814150412956,False,False,3.0,4.0,0.0,0.0,True,False,-1.3862943611198906,0.20356049195271536,0.0,180.0
ADGRA3,0.06324065759840916,0.06324065759840916,True,102.22287586060322,102.81220657545504,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,-0.12476355749005769,0.0,587.0
ADGRE5,0.5142522543186033,0.5142522543186033,True,102.33701035140558,105.09175953284485,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,1.2379891079745104,0.0,579.0
ADGRG1,-0.01878412665990785,0.01878412665990785,False,102.73362725856975,103.5090129845491,False,False,5.0,6.0,5.0,6.0,True,True,-0.0,-0.23303855481085428,0.0,339.0
ADGRG5,1.1169580596583353,1.1169580596583353,True,118.4970207705996,119.26995163310728,False,False,35.0,36.0,17.0,18.0,True,False,-0.6931471805599454,0.6459523799262711,0.0,440.0
ADH5,0.23106480151611947,0.23106480151611947,True,92.51765705257834,94.7463503322858,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.6545311768190539,0.0,805.0
ADHFE1,0.3712717347920191,0.3712717347920191,True,124.6887600879849,125.15217521536678,False,False,183.0,184.0,1.0,1.0,True,False,-4.5217885770490405,-0.09047763329733918,0.0,99.0
ADI1,0.13131797456606797,0.13131797456606797,True,103.84020968366752,106.57971471364708,False,False,2.0,3.0,3.0,4.0,True,True,0.2876820724517808,0.30239512859676,0.0,760.0
ADIPOR1,-0.11195539083324002,0.11195539083324002,False,94.25848839567776,99.41888014401336,False,False,4.0,5.0,1.0,2.0,True,True,-0.916290731874155,-0.1231854211812258,0.0,886.0
ADIPOR2,-0.20550913901369172,0.20550913901369172,False,101.1658235748468,102.31005435480574,False,False,1.0,2.0,1.0,2.0,True,False,-0.0,0.7176327845990849,0.0,451.0
ADK,0.3144065198318692,0.3144065198318692,True,89.68538315745732,94.1653805942391,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.45830884654473775,0.0,956.0
ADNP,0.2505403929921418,0.2505403929921418,True,115.2214365624289,117.04550926406132,False,False,41.0,42.0,24.0,25.0,True,True,-0.5187937934151678,-0.6196350568173469,0.0,1151.0
ADNP2,-0.2737481082500828,0.2737481082500828,False,121.43143181858918,125.2030741797242,False,False,96.0,97.0,57.0,58.0,True,True,-0.5142679679569637,0.5802530275141611,0.0,1307.0
ADORA2A,-0.20602713255783373,0.20602713255783373,False,103.10465960392948,103.59598128363788,False,False,3.0,4.0,19.0,19.0,True,False,1.6094379124341003,-0.11460966517399547,0.0,820.0
ADPGK,-0.016233208381109896,0.016233208381109896,False,87.50065453163613,90.4206798304152,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.5183119547605505,0.0,928.0
ADPRH,0.5160905287254132,0.5160905287254132,True,101.73977638985832,102.34972174954524,False,False,0.0,1.0,8.0,9.0,True,True,2.1972245773362196,-0.08029577779463919,0.0,335.0
ADPRS,1.182227442414061,1.182227442414061,True,110.71061460320033,111.73994226772564,True,False,3.0,4.0,13.0,14.0,True,True,1.2527629684953678,0.6579030608541269,0.0,297.0
ADRM1,0.692371366278803,0.692371366278803,True,108.7081385250315,109.4788943246516,False,False,26.0,27.0,4.0,5.0,True,True,-1.6863989535702288,0.9958985600788901,0.0,332.0
AEBP2,0.8986975658747751,0.8986975658747751,True,141.6045212792654,143.94856607678315,False,False,509.0,510.0,11.0,12.0,True,True,-3.749504075930371,1.1689092650841706,0.0,575.0
AEN,0.37340712519317587,0.37340712519317587,True,102.68821191390764,103.87192993904816,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,-0.12148543583315267,0.0,545.0
TLE5,0.5314880923439411,0.5314880923439411,True,94.82722233852432,96.72860137020032,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,-0.4710503047163976,0.0,584.0
AFDN,-0.1986608727660821,0.1986608727660821,False,97.81438703601444,98.54768825839066,False,False,2.0,3.0,2.0,3.0,True,True,-0.0,0.25626073228175206,0.0,381.0
AFF4,0.15002810047543785,0.15002810047543785,True,105.50031850326926,106.54714437543863,False,False,0.0,1.0,9.0,10.0,True,True,2.302585092994046,0.6330501547421328,0.0,505.0
AFTPH,0.34420514185479706,0.34420514185479706,True,97.78224730738744,98.44021210580615,False,False,1.0,2.0,3.0,4.0,True,True,0.6931471805599453,0.059887072162802236,0.0,442.0
AGA,-0.0019433400954553398,0.0019433400954553398,False,105.36081570890912,106.1550066574338,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.25065414846777984,0.0,386.0
AGAP3,0.21398946657252083,0.21398946657252083,True,97.29382813010984,98.20443866959324,False,False,3.0,4.0,3.0,4.0,True,True,-0.0,0.26147285104334855,0.0,1426.0
AGBL5,0.30476437385749533,0.30476437385749533,True,101.42595342220515,102.0243322148359,False,False,3.0,4.0,24.0,25.0,True,True,1.83258146374831,0.30042848671288397,0.0,361.0
AGFG2,-0.15484864487366548,0.15484864487366548,False,96.08773259300033,96.71227826879002,False,False,3.0,4.0,0.0,1.0,True,True,-1.3862943611198906,0.21624609760121682,0.0,587.0
AGGF1,0.17583610726777657,0.17583610726777657,True,97.41782653256296,100.04175840430138,False,False,10.0,11.0,7.0,8.0,True,True,-0.3184537311185349,0.08672979353626092,0.0,585.0
AGK,0.2174094215729481,0.2174094215729481,True,106.17193972395648,107.23621931509044,False,False,4.0,5.0,6.0,7.0,True,True,0.33647223662121295,0.6300022820578522,0.0,326.0
AGL,0.41789642428614954,0.41789642428614954,True,93.50902208874008,95.1024344576494,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.453437778939406,0.0,873.0
AGMAT,0.9869475078503356,0.9869475078503356,True,103.90254031316658,104.83755997324702,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.3352667141208629,0.0,373.0
AGO1,0.25395418927281105,0.25395418927281105,True,96.60034050894131,96.93705766315888,False,False,6.0,7.0,3.0,4.0,True,True,-0.5596157879354227,-0.3436369951397229,0.0,311.0
AGO2,0.6116782049351971,0.6116782049351971,True,105.43350790551624,105.89449696835769,False,False,0.0,1.0,1.0,1.0,True,False,0.6931471805599453,0.9291469643874755,0.0,131.0
AGO3,-0.07418670985399574,0.07418670985399574,False,97.30623945270167,97.69518723746124,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,0.3958970801928006,0.0,698.0
AGPAT2,-0.20206749363184248,0.20206749363184248,False,102.90405608881736,103.5194608295164,False,False,2.0,3.0,0.0,0.0,True,False,-1.0986122886681098,-0.4892908835613327,0.0,687.0
AGPAT3,0.05566402422131113,0.05566402422131113,True,97.65540444976304,98.65713844846304,False,False,2.0,3.0,1.0,2.0,True,True,-0.4054651081081645,-0.02275746255264187,0.0,256.0
AGPAT4,-0.0449637335664871,0.0449637335664871,False,110.45101639635902,110.81610624234456,False,False,0.0,1.0,2.0,3.0,True,True,1.0986122886681098,0.8001553879412059,0.0,363.0
AGPAT5,-0.06231212613091845,0.06231212613091845,False,105.7457528436403,107.18092681580556,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.368937075314503,0.0,575.0
AGPS,0.4815940581234409,0.4815940581234409,True,99.76089043366323,102.93706429647403,False,False,1.0,2.0,1.0,2.0,True,True,-0.0,0.6194634904516714,0.0,551.0
AGRN,-0.21143239866675012,0.21143239866675012,False,111.09864206085898,111.43987187308768,False,False,24.0,25.0,66.0,66.0,True,False,0.9858167945227652,0.6479537740857335,0.0,309.0
AGTPBP1,-0.170960644633304,0.170960644633304,False,101.29752784785585,105.59886738434469,False,False,3.0,4.0,8.0,9.0,True,True,0.810930216216329,-0.4491209606000358,0.0,1436.0
AGTRAP,-0.14026727239106962,0.14026727239106962,False,96.02862919707611,96.72884382383468,False,False,1.0,2.0,0.0,1.0,True,True,-0.6931471805599453,-0.7418694460958836,0.0,437.0
AHCYL1,0.02422008923591537,0.02422008923591537,True,105.87454515913532,107.24560754664658,False,False,6.0,7.0,1.0,2.0,True,True,-1.252762968495368,0.4493574460910454,0.0,294.0
AHDC1,0.2867126740466455,0.2867126740466455,True,103.4953437782693,104.3167778054882,False,False,2.0,3.0,8.0,9.0,True,True,1.0986122886681098,-0.14854549914382367,0.0,943.0
AHI1,0.07540598318579189,0.07540598318579189,True,97.30754652835066,98.69231248061168,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.23808499686825663,0.0,719.0
AHNAK,0.5701664606547776,0.5701664606547776,True,100.12087484941428,100.95584933910104,False,False,3.0,4.0,21.0,22.0,True,True,1.7047480922384255,-0.12131207016520618,0.0,197.0
AHR,-0.43345966479529624,0.43345966479529624,False,189.8482092432856,190.76505693283264,False,False,1821.0,1822.0,2789.0,2790.0,True,True,0.4261067969955077,-0.3963230896763414,0.0,1260.0
AHSA1,-0.053939592625674035,0.053939592625674035,False,120.4168740056574,122.79629687554636,False,False,17.0,18.0,62.0,63.0,True,True,1.252762968495368,0.8700814718166254,0.0,1411.0
AIF1,-0.03734975575132114,0.03734975575132114,False,102.09235365616998,103.2070398728986,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.617747521489413,0.0,950.0
AIFM1,-0.20767463110305684,0.20767463110305684,False,156.37000605565913,157.11982375848677,False,False,997.0,998.0,37.0,38.0,True,True,-3.2681671165850785,-0.98369256723484,0.0,102.0
AIFM2,0.8009787759863062,0.8009787759863062,True,91.69473831038393,92.44054556968548,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.42171624000004027,0.0,783.0
AIG1,0.19696480673471328,0.19696480673471328,True,96.22118645993253,97.04610647420516,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,-0.4364386592340199,0.0,594.0
AIM2,0.5674873585713892,0.5674873585713892,True,97.06588302195316,98.42817917320563,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.3357252447012671,0.0,506.0
AIP,0.17167532164744984,0.17167532164744984,True,130.3847163037261,132.86318070027357,False,False,248.0,249.0,103.0,104.0,True,True,-0.8730619973233349,0.19200018145482556,0.0,504.0
AK3,0.2030669044177467,0.2030669044177467,True,118.4327186273166,119.6139551049494,False,False,57.0,58.0,323.0,324.0,True,True,1.72030050524591,-0.6901698867325593,0.0,752.0
AK4,0.49245108165638407,0.49245108165638407,True,98.1921663094684,102.69037232953102,False,False,2.0,3.0,0.0,1.0,True,True,-1.0986122886681098,0.791691194408426,0.0,692.0
AKAP1,-0.19076117568234252,0.19076117568234252,False,106.8807566203616,107.81406019256002,False,False,7.0,8.0,3.0,4.0,True,True,-0.6931471805599452,-0.13041885053184826,0.0,1190.0
AKAP10,0.12442311190679896,0.12442311190679896,True,107.99763855044608,108.60883934009176,False,False,10.0,11.0,33.0,34.0,True,True,1.128465251817791,-0.09045087274342917,0.0,252.0
AKAP11,0.8290931888153827,0.8290931888153827,True,92.0908377962177,93.31095679488836,False,False,2.0,3.0,0.0,1.0,True,True,-1.0986122886681098,0.26495673885560644,0.0,191.0
AKAP17A,0.744409905904776,0.744409905904776,True,119.41490656054351,121.16002243791851,False,False,85.0,86.0,28.0,29.0,True,True,-1.0870514662670332,0.3618276160004345,0.0,881.0
AKAP5,0.5995681634394571,0.5995681634394571,True,97.32461332892228,97.7204394746777,False,False,0.0,1.0,0.0,0.0,True,False,-0.0,0.3745382481779738,0.0,808.0
AKAP8L,0.7095107272912385,0.7095107272912385,True,101.72258890144512,102.95816169597958,False,False,3.0,4.0,4.0,5.0,True,True,0.2231435513142097,0.6583236799174428,0.0,645.0
AKAP9,0.6146031376109854,0.6146031376109854,True,94.99856547104444,96.51810689379629,False,False,0.0,1.0,3.0,4.0,True,True,1.3862943611198906,-0.02293643449674806,0.0,543.0
AKIP1,0.14793832942533086,0.14793832942533086,True,99.780782142697,100.60198154691793,False,False,0.0,1.0,0.0,1.0,True,True,-0.0,0.2389865318190785,0.0,219.0
AKIRIN1,0.18893047975920252,0.18893047975920252,True,104.70176448362024,106.7856745309188,False,False,5.0,6.0,17.0,18.0,True,True,1.0986122886681096,0.5422811516451694,0.0,496.0
AKIRIN2,0.463213669958518,0.463213669958518,True,112.6655959964604,113.53013659283,False,False,15.0,16.0,26.0,27.0,True,True,0.523248143764548,0.5611707183392487,0.0,185.0
AKR1A1,0.2503207847617587,0.2503207847617587,True,101.7493641680129,102.80487025567378,False,False,0.0,1.0,1.0,2.0,True,True,0.6931471805599453,0.05253879444900184,0.0,325.0
